date,code,pe_ttm,pb,dividend_yield
2022-10-31,600519,28.45711188,8.20413662,
2022-11-01,600519,30.81820899,8.88483687,
2022-11-02,600519,31.02794845,8.9453044,
2022-11-03,600519,30.343713,8.74804049,
2022-11-04,600519,31.9682979,9.21640553,
2022-11-07,600519,31.76888732,9.15891581,
2022-11-08,600519,31.30029355,9.02382102,
2022-11-09,600519,30.77373158,8.87201411,
2022-11-10,600519,31.09202965,8.9637789,
2022-11-11,600519,32.21239668,9.28677879,
2022-11-14,600519,32.31463149,9.31625291,
2022-11-15,600519,33.47399531,9.65049552,
2022-11-16,600519,33.41602712,9.63378339,
2022-11-17,600519,33.03132912,9.52287561,
2022-11-18,600519,33.03406944,9.52366564,
2022-11-21,600519,32.04017846,9.23712857,
2022-11-22,600519,32.46113292,9.35848902,
2022-11-23,600519,32.65190097,9.41348713,
2022-11-24,600519,32.04038925,9.23718935,
2022-11-25,600519,32.08296952,9.24946517,
2022-11-28,600519,31.8272771,9.17574948,
2022-11-29,600519,33.70586807,9.71734404,
2022-11-30,600519,33.70586807,9.71734404,
2022-12-01,600519,34.37619115,9.91059703,
2022-12-02,600519,34.44111553,9.92931462,
2022-12-05,600519,35.09499672,10.11782745,
2022-12-06,600519,35.58192952,10.25820934,
2022-12-07,600519,35.49761215,10.23390079,
2022-12-08,600519,35.56127177,10.25225375,
2022-12-09,600519,36.46726189,10.51344915,
2022-12-12,600519,36.65739756,10.56826493,
2022-12-13,600519,36.88884874,10.63499191,
2022-12-14,600519,37.32877461,10.76182179,
2022-12-15,600519,37.6685736,10.85978525,
2022-12-16,600519,37.66604408,10.859056,
2022-12-19,600519,37.3736736,10.77476609,
2022-12-20,600519,36.15107176,10.42229207,
2022-12-21,600519,36.65697597,10.56814339,
2022-12-22,600519,37.26827689,10.7443804,
2022-12-23,600519,37.33151492,10.76261181,
2022-12-26,600519,36.72147876,10.58673943,
2022-12-27,600519,36.53049992,10.53168056,
2022-12-28,600519,36.53049992,10.53168056,
2022-12-29,600519,36.23538913,10.44660063,
2022-12-30,600519,36.40402387,10.49521773,
2023-01-03,600519,36.46747269,11.00334854,
2023-01-04,600519,36.36207598,10.97154714,
2023-01-05,600519,37.96389518,11.45486484,
2023-01-06,600519,38.02228496,11.47248282,
2023-01-09,600519,38.81128474,11.71054811,
2023-01-10,600519,39.09058602,11.79482183,
2023-01-11,600519,38.89033227,11.73439916,
2023-01-12,600519,38.65951347,11.66475409,
2023-01-13,600519,39.77671861,12.00184895,
2023-01-16,600519,40.32267357,12.16658021,
2023-01-17,600519,40.21938479,12.13541484,
2023-01-18,600519,39.90319466,12.04001063,
2023-01-19,600519,39.63358987,11.95866265,
2023-01-20,600519,39.20778716,11.83018498,
2023-01-30,600519,39.79779795,12.00820923,
2023-01-31,600519,38.90740654,11.73955099,
2023-02-01,600519,38.89075386,11.73452637,
2023-02-02,600519,38.70399089,11.67817428,
2023-02-03,600519,38.322244,11.56298961,
2023-02-06,600519,37.83741913,11.41670316,
2023-02-07,600519,37.87957782,11.42942372,
2023-02-08,600519,37.60554637,11.34674008,
2023-02-09,600519,38.322244,11.56298961,
2023-02-10,600519,38.15360926,11.51210737,
2023-02-13,600519,39.13063677,11.80690636,
2023-02-14,600519,38.86588023,11.72702124,
2023-02-15,600519,38.80706887,11.70927606,
2023-02-16,600519,39.24594077,11.84169709,
2023-02-17,600519,38.38084457,11.58067119,
2023-02-20,600519,39.5237665,11.92552559,
2023-02-21,600519,39.35513176,11.87464334,
2023-02-22,600519,38.70167216,11.67747465,
2023-02-23,600519,38.322244,11.56298961,
2023-02-24,600519,37.68986374,11.3721812,
2023-02-27,600519,38.16225179,11.51471508,
2023-02-28,600519,38.232446,11.53589481,
2023-03-01,600519,38.75500289,11.69356616,
2023-03-02,600519,38.53303742,11.62659241,
2023-03-03,600519,38.32308717,11.56324402,
2023-03-06,600519,38.09332234,11.49391696,
2023-03-07,600519,37.69618754,11.37408928,
2023-03-08,600519,37.3192889,11.26036747,
2023-03-09,600519,37.31085716,11.25782336,
2023-03-10,600519,36.88884874,11.13049055,
2023-03-13,600519,37.14180084,11.20681391,
2023-03-14,600519,37.22611821,11.23225503,
2023-03-15,600519,36.90824173,11.136342,
2023-03-16,600519,36.93079663,11.1431475,
2023-03-17,600519,36.720214,11.0796083,
2023-03-20,600519,36.45883016,11.00074083,
2023-03-21,600519,37.41583229,11.28949755,
2023-03-22,600519,37.38105137,11.27900309,
2023-03-23,600519,37.41288118,11.28860712,
2023-03-24,600519,37.49213951,11.31252177,
2023-03-27,600519,37.26385023,11.24363993,
2023-03-28,600519,37.55917182,11.33274746,
2023-03-29,600519,37.73202242,11.38490176,
2023-03-30,600519,37.94281584,11.44850456,
2023-03-31,600519,36.45423528,10.47427674,
2023-04-03,600519,36.09510097,10.37108785,
2023-04-04,600519,36.34587406,10.44314166,
2023-04-06,600519,35.9927487,10.3416793,
2023-04-07,600519,35.87317079,10.30732137,
2023-04-10,600519,35.48679596,10.19630555,
2023-04-11,600519,34.96201521,10.045522,
2023-04-12,600519,33.93248351,9.74971001,
2023-04-13,600519,34.51134472,9.91603232,
2023-04-14,600519,34.31945924,9.86089849,
2023-04-17,600519,35.11223871,10.08868523,
2023-04-18,600519,35.21238771,10.11746072,
2023-04-19,600519,35.2324175,10.12321581,
2023-04-20,600519,34.88950734,10.02468855,
2023-04-21,600519,34.56081832,9.93024741,
2023-04-24,600519,34.15080833,9.81244057,
2023-04-25,600519,34.65916464,9.95850494,
2023-04-26,600519,33.05894536,10.0363714,
2023-04-27,600519,33.32453007,10.11700031,
2023-04-28,600519,33.37381774,10.13196356,
2023-05-04,600519,33.17249657,10.07084443,
2023-05-05,600519,33.17439225,10.07141994,
2023-05-08,600519,32.61554591,9.90175968,
2023-05-09,600519,32.64360197,9.91027722,
2023-05-10,600519,32.70047236,9.92754251,
2023-05-11,600519,32.55014497,9.88190459,
2023-05-12,600519,32.34787596,9.82049771,
2023-05-15,600519,32.53554824,9.87747317,
2023-05-16,600519,32.28892033,9.80259935,
2023-05-17,600519,32.24550927,9.78942018,
2023-05-18,600519,32.05594131,9.73186921,
2023-05-19,600519,32.21707407,9.78078754,
2023-05-22,600519,33.09856507,10.04839955,
2023-05-23,600519,32.6919418,9.92495272,
2023-05-24,600519,32.43318154,9.84639564,
2023-05-25,600519,32.24550927,9.78942018,
2023-05-26,600519,32.04760032,9.72933697,
2023-05-29,600519,32.01802772,9.72035902,
2023-05-30,600519,31.62543248,9.60117096,
2023-05-31,600519,30.8787243,9.37447768,
2023-06-01,600519,31.01180101,9.41487846,
2023-06-02,600519,31.66922268,9.61446523,
2023-06-05,600519,31.56306462,9.58223669,
2023-06-06,600519,31.60078865,9.59368933,
2023-06-07,600519,31.29577381,9.50108982,
2023-06-08,600519,31.61993501,9.59950198,
2023-06-09,600519,31.58202142,9.58799178,
2023-06-12,600519,32.15072529,9.7606447,
2023-06-13,600519,32.20759567,9.77790999,
2023-06-14,600519,32.73611113,9.9383621,
2023-06-15,600519,33.26917623,10.10019543,
2023-06-16,600519,34.07844183,10.34588052,
2023-06-19,600519,33.06065147,10.03688936,
2023-06-20,600519,33.0504148,10.03378161,
2023-06-21,600519,32.90577445,9.98987021,
2023-06-26,600519,32.39716363,9.83546096,
2023-06-27,600519,32.43602506,9.84725891,
2023-06-28,600519,32.76454633,9.94699474,
2023-06-29,600519,32.48645014,9.86256747,
2023-06-30,600519,32.05594131,10.5727233,
2023-07-03,600519,32.68341124,10.77967608,
2023-07-04,600519,32.80663041,10.82031635,
2023-07-05,600519,32.51810799,10.72515559,
2023-07-06,600519,32.28304372,10.64762645,
2023-07-07,600519,32.03755322,10.56665852,
2023-07-10,600519,32.24361359,10.63462156,
2023-07-11,600519,32.41612043,10.69151795,
2023-07-12,600519,32.48815625,10.71527687,
2023-07-13,600519,32.95449342,10.86908468,
2023-07-14,600519,33.23126263,10.96036898,
2023-07-17,600519,32.79468763,10.81637737,
2023-07-18,600519,32.65876741,10.77154802,
2023-07-19,600519,32.66255877,10.77279849,
2023-07-20,600519,32.68151556,10.77905084,
2023-07-21,600519,33.57817199,11.07478698,
2023-07-24,600519,33.57532847,11.07384913,
2023-07-25,600519,34.66344854,11.432734,
2023-07-26,600519,34.66344854,11.432734,
2023-07-27,600519,34.84315896,11.49200627,
2023-07-28,600519,35.9610412,11.86070733,
2023-07-31,600519,35.64977061,11.75804375,
2023-08-01,600519,35.80938683,11.81068854,
2023-08-02,600519,35.63877567,11.75441739,
2023-08-03,600519,34.24715278,11.7448513,
2023-08-04,600519,34.5206239,11.83863654,
2023-08-07,600519,34.4196219,11.80399852,
2023-08-08,600519,34.45736091,11.81694089,
2023-08-09,600519,34.46246571,11.81869154,
2023-08-10,600519,34.18388979,11.72315564,
2023-08-11,600519,33.43640207,11.46680931,
2023-08-14,600519,32.87122843,11.27298647,
2023-08-15,600519,33.05317788,11.33538491,
2023-08-16,600519,33.18116236,11.37927641,
2023-08-17,600519,33.32792519,11.42960782,
2023-08-18,600519,32.86375355,11.270423,
2023-08-21,600519,32.65245153,11.19795827,
2023-08-22,600519,32.59775731,11.17920122,
2023-08-23,600519,32.3425176,11.09166832,
2023-08-24,600519,33.11370615,11.35614272,
2023-08-25,600519,33.27195477,11.41041311,
2023-08-28,600519,33.45408654,11.47287408,
2023-08-29,600519,33.75235237,11.57516252,
2023-08-30,600519,33.83749304,11.604361,
2023-08-31,600519,33.67341037,11.54808985,
2023-09-01,600519,33.74724758,11.57341187,
2023-09-04,600519,34.01980712,11.66688449,
2023-09-05,600519,33.88671785,11.62124234,
2023-09-06,600519,33.92865008,11.63562275,
2023-09-07,600519,33.5093277,11.4918187,
2023-09-08,600519,33.15381525,11.36989789,
2023-09-11,600519,33.22072452,11.39284401,
2023-09-12,600519,33.1804331,11.37902632,
2023-09-13,600519,33.17952153,11.3787137,
2023-09-14,600519,33.15727922,11.37108583,
2023-09-15,600519,32.48818655,11.1416246,
2023-09-18,600519,33.34889131,11.43679803,
2023-09-19,600519,33.30768833,11.42266772,
2023-09-20,600519,33.25408799,11.40428581,
2023-09-21,600519,32.78718164,11.24416313,
2023-09-22,600519,33.70987319,11.56059455,
2023-09-25,600519,33.40686719,11.4566805,
2023-09-26,600519,33.10823673,11.35426701,
2023-09-27,600519,33.07177391,11.34176231,
2023-09-28,600519,32.79009866,11.24516351,
2023-10-09,600519,32.39721182,10.24873782,
2023-10-10,600519,32.26959197,10.20836575,
2023-10-11,600519,32.42455893,10.25738898,
2023-10-12,600519,32.56129449,10.30064476,
2023-10-13,600519,31.92319522,10.09878442,
2023-10-16,600519,31.53851251,9.97709148,
2023-10-17,600519,31.46741002,9.95459847,
2023-10-18,600519,31.50387283,9.96613334,
2023-10-19,600519,29.71719486,9.40092439,
2023-10-20,600519,29.99066598,9.48743597,
2023-10-23,600519,29.00802816,9.48155318,
2023-10-24,600519,28.98985381,9.47561272,
2023-10-25,600519,29.59948859,9.67487771,
2023-10-26,600519,29.50649943,9.64448331,
2023-10-27,600519,29.58554904,9.67032143,
2023-10-30,600519,29.66124609,9.69506374,
2023-10-31,600519,29.72441519,9.71571117,
2023-11-01,600519,31.4255697,10.2717499,
2023-11-02,600519,31.39927865,10.26315641,
2023-11-03,600519,31.95933097,10.4462149,
2023-11-06,600519,31.97274117,10.45059816,
2023-11-07,600519,31.60519581,10.33046242,
2023-11-08,600519,31.73171046,10.37181495,
2023-11-09,600519,31.65707211,10.34741869,
2023-11-10,600519,31.33469795,10.24204759,
2023-11-13,600519,31.12578114,10.17376112,
2023-11-14,600519,31.14819029,10.18108577,
2023-11-15,600519,31.283351,10.22526434,
2023-11-16,600519,31.05608339,10.15097974,
2023-11-17,600519,30.93909704,10.11274162,
2023-11-20,600519,31.09931364,10.16510996,
2023-11-21,600519,31.58455116,10.32371452,
2023-11-22,600519,31.4347451,10.27474896,
2023-11-23,600519,31.51397116,10.30064476,
2023-11-24,600519,31.35516615,10.24873782,
2023-11-27,600519,31.10813614,10.16799368,
2023-11-28,600519,31.21471195,10.20282901,
2023-11-29,600519,31.3147591,10.23553038,
2023-11-30,600519,31.61101866,10.33236567,
2023-12-01,600519,31.06014174,10.15230625,
2023-12-04,600519,30.89127908,10.09711187,
2023-12-05,600519,30.15530611,9.85655202,
2023-12-06,600519,30.0494361,9.82194739,
2023-12-07,600519,29.9965011,9.80464507,
2023-12-08,600519,30.0833145,9.83302087,
2023-12-11,600519,29.9612111,9.79311019,
2023-12-12,600519,30.17277466,9.86226178,
2023-12-13,600519,29.29070108,9.57394754,
2023-12-14,600519,28.86545656,9.43495228,
2023-12-15,600519,29.02602607,9.48743597,
2023-12-18,600519,29.32599108,9.58548242,
2023-12-19,600519,29.55537608,9.66045911,
2023-12-20,600519,29.11054562,9.51506199,
2023-12-21,600519,29.46715108,9.63162192,
2023-12-22,600519,29.47862033,9.63537076,
2023-12-25,600519,29.50244108,9.6431568,
2023-12-26,600519,29.46715108,9.63162192,
2023-12-27,600519,29.41527478,9.61466565,
2023-12-28,600519,30.43744967,9.94877335,
2023-12-29,600519,30.45527112,9.95459847,
2024-01-02,600519,29.73200254,9.81462361,
2024-01-03,600519,29.8906311,9.86698737,
2024-01-04,600519,29.44950608,9.72137068,
2024-01-05,600519,29.34998828,9.68851955,
2024-01-08,600519,29.00820461,9.57569573,
2024-01-09,600519,28.95544606,9.55827998,
2024-01-10,600519,28.96426856,9.56119231,
2024-01-11,600519,29.05372872,9.59072338,
2024-01-12,600519,28.99179476,9.57027879,
2024-01-15,600519,28.93780106,9.55245531,
2024-01-16,600519,28.92774341,9.54913525,
2024-01-17,600519,27.82616602,9.18550123,
2024-01-18,600519,28.42380219,9.38278273,
2024-01-19,600519,28.84957606,9.52333197,
2024-01-22,600519,28.97309106,9.56410465,
2024-01-23,600519,28.56725605,9.43013728,
2024-01-24,600519,28.69077105,9.47090996,
2024-01-25,600519,28.90251106,9.54080597,
2024-01-26,600519,28.89051246,9.5368452,
2024-01-29,600519,29.11425107,9.61070199,
2024-01-30,600519,28.46138604,9.39518928,
2024-01-31,600519,28.31863799,9.34806771,
2024-02-01,600519,28.40898039,9.37789001,
2024-02-02,600519,28.16142103,9.29616992,
2024-02-05,600519,28.76152751,9.49426688,
2024-02-06,600519,29.57302109,9.76214335,
2024-02-07,600519,30.19041966,9.96594848,
2024-02-08,600519,30.10237111,9.93688339,
2024-02-19,600519,29.91586345,9.87531665,
2024-02-20,600519,29.46715108,9.72719535,
2024-02-21,600519,30.30811181,10.00479902,
2024-02-22,600519,30.32081621,10.00899278,
2024-02-23,600519,30.24511916,9.98400495,
2024-02-26,600519,29.9079232,9.87269555,
2024-02-27,600519,29.81122859,9.84077637,
2024-02-28,600519,29.67095084,9.79447026,
2024-02-29,600519,29.9082761,9.87281204,
2024-03-01,600519,29.73288479,9.81491484,
2024-03-04,600519,29.57831459,9.76389075,
2024-03-05,600519,29.9100406,9.87339451,
2024-03-06,600519,29.65330584,9.78864559,
2024-03-07,600519,29.70765244,9.80658557,
2024-03-08,600519,29.49238343,9.73552462,
2024-03-11,600519,29.89927715,9.86984146,
2024-03-12,600519,30.79052613,10.16404544,
2024-03-13,600519,30.48085637,10.06182252,
2024-03-14,600519,30.28993746,9.99879961,
2024-03-15,600519,30.30511216,10.00380882,
2024-03-18,600519,30.14224881,9.95004714,
2024-03-19,600519,30.13801401,9.94864922,
2024-03-20,600519,30.16589311,9.95785219,
2024-03-21,600519,30.15530611,9.95435739,
2024-03-22,600519,30.02032185,9.90979868,
2024-03-25,600519,29.80258254,9.83792228,
2024-03-26,600519,30.16042316,9.95604655,
2024-03-27,600519,30.0141461,9.90776005,
2024-03-28,600519,30.0254389,9.91148784,
2024-03-29,600519,30.0476716,9.91882692,
2024-04-01,600519,30.37286896,9.01979248,
2024-04-02,600519,30.24335466,8.98133078,
2024-04-03,600519,28.82911855,8.98719959,
2024-04-08,600519,28.01472718,8.73332094,
2024-04-09,600519,27.94009565,8.71005528,
2024-04-10,600519,27.70073686,8.63543749,
2024-04-11,600519,27.70107304,8.63554229,
2024-04-12,600519,27.46625265,8.5623393,
2024-04-15,600519,28.12095945,8.76643782,
2024-04-16,600519,28.07086892,8.75082258,
2024-04-17,600519,28.0204422,8.73510254,
2024-04-18,600519,28.08397986,8.75490979,
2024-04-19,600519,27.67821293,8.62841587,
2024-04-22,600519,28.15592197,8.77733705,
2024-04-23,600519,28.44537129,8.86757008,
2024-04-24,600519,28.46755904,8.8744869,
2024-04-25,600519,28.45814605,8.87155249,
2024-04-26,600519,28.73364398,8.95743632,
2024-04-29,600519,27.44152441,8.92898304,
2024-04-30,600519,27.4576286,8.93422306,
2024-05-06,600519,28.34657939,9.2234718,
2024-05-07,600519,28.50440036,9.27482394,
2024-05-08,600519,28.40729215,9.24322665,
2024-05-09,600519,28.27894183,9.20146375,
2024-05-10,600519,28.00484867,9.11227872,
2024-05-13,600519,27.47373278,8.93946307,
2024-05-14,600519,27.40899397,8.91839822,
2024-05-15,600519,27.37710769,8.90802299,
2024-05-16,600519,27.4495765,8.93160305,
2024-05-17,600519,27.61867041,8.98662319,
2024-05-20,600519,27.52204532,8.95518311,
2024-05-21,600519,27.4576286,8.93422306,
2024-05-22,600519,27.34022912,8.89602336,
2024-05-23,600519,27.24843528,8.86615528,
2024-05-24,600519,27.00799986,8.78792188,
2024-05-27,600519,26.89591476,8.75145138,
2024-05-28,600519,26.80766385,8.72273611,
2024-05-29,600519,26.95839898,8.77178264,
2024-05-30,600519,26.55579446,8.6407823,
2024-05-31,600519,26.54693716,8.63790029,
2024-06-03,600519,26.40103328,8.59042577,
2024-06-04,600519,26.62343202,8.66279036,
2024-06-05,600519,26.47527355,8.61458223,
2024-06-06,600519,26.40779704,8.59262657,
2024-06-07,600519,26.07556778,8.4845251,
2024-06-11,600519,25.26745998,8.22158122,
2024-06-12,600519,25.31061918,8.23562445,
2024-06-13,600519,25.04216249,8.14827343,
2024-06-14,600519,25.04200145,8.14822103,
2024-06-17,600519,24.824595,8.07748085,
2024-06-18,600519,24.50251138,7.97268057,
2024-06-19,600519,24.17237567,7.8652603,
2024-06-20,600519,24.15788191,7.86054429,
2024-06-21,600519,23.68925024,7.70805989,
2024-06-24,600519,23.77862845,7.73714197,
2024-06-25,600519,23.94128068,7.7900661,
2024-06-26,600519,23.98266842,7.80353294,
2024-06-27,600519,24.00312073,7.81018776,
2024-06-28,600519,23.63111415,7.68914344,
2024-07-01,600519,23.19614022,8.27815235,
2024-07-02,600519,24.00650261,8.56735146,
2024-07-03,600519,24.15627149,8.62080043,
2024-07-04,600519,23.92662587,8.53884535,
2024-07-05,600519,23.39937498,8.35068201,
2024-07-08,600519,22.86793701,8.1610244,
2024-07-09,600519,23.1582954,8.26464643,
2024-07-10,600519,23.15120956,8.26211766,
2024-07-11,600519,23.54576199,8.40292406,
2024-07-12,600519,23.81518494,8.49907473,
2024-07-15,600519,23.75205655,8.4765457,
2024-07-16,600519,23.76977115,8.48286762,
2024-07-17,600519,24.17881734,8.62884651,
2024-07-18,600519,24.11617208,8.6064899,
2024-07-19,600519,24.56886061,8.7680437,
2024-07-22,600519,24.14016731,8.61505323,
2024-07-23,600519,23.43158335,8.36217641,
2024-07-24,600519,23.19034272,8.27608335,
2024-07-25,600519,23.03686987,8.22131254,
2024-07-26,600519,22.90320517,8.17361077,
2024-07-29,600519,22.51396711,8.03470094,
2024-07-30,600519,22.22360873,7.93107892,
2024-07-31,600519,22.88855036,8.16838082,
2024-08-01,600519,22.32297153,7.96653915,
2024-08-02,600519,22.31153756,7.96245863,
2024-08-05,600519,22.70705624,8.10360987,
2024-08-06,600519,22.62154304,8.07309224,
2024-08-07,600519,22.7954682,8.135162,
2024-08-08,600519,23.04009071,8.22246198,
2024-08-09,600519,22.43531926,8.25757737,
2024-08-12,600519,22.42438891,8.25355433,
2024-08-13,600519,22.21999141,8.17832348,
2024-08-14,600519,22.06837187,8.12251816,
2024-08-15,600519,22.28057676,8.20062261,
2024-08-16,600519,22.34787648,8.22539305,
2024-08-19,600519,22.25793533,8.19228917,
2024-08-20,600519,22.21546312,8.17665679,
2024-08-21,600519,22.13520314,8.14711618,
2024-08-22,600519,22.01762383,8.10383976,
2024-08-23,600519,22.09476085,8.13223093,
2024-08-26,600519,22.04807265,8.1150468,
2024-08-27,600519,21.92424743,8.0694715,
2024-08-28,600519,21.68893266,7.9828612,
2024-08-29,600519,22.06837187,8.12251816,
2024-08-30,600519,22.53509772,8.29430198,
2024-09-02,600519,21.78262135,8.0173444,
2024-09-03,600519,22.01684309,8.1035524,
2024-09-04,600519,21.86069527,8.0460804,
2024-09-05,600519,21.9368954,8.07412674,
2024-09-06,600519,21.8294657,8.034586,
2024-09-09,600519,21.47032571,7.90240039,
2024-09-10,600519,21.51717006,7.91964199,
2024-09-11,600519,21.54839962,7.93113639,
2024-09-12,600519,20.8466713,7.67285721,
2024-09-13,600519,20.36370608,7.49509631,
2024-09-18,600519,19.78236774,7.28112804,
2024-09-19,600519,19.69024052,7.24721956,
2024-09-20,600519,19.73583569,7.26400138,
2024-09-23,600519,19.6986725,7.25032305,
2024-09-24,600519,21.43285023,7.88860711,
2024-09-25,600519,21.84508048,8.0403332,
2024-09-26,600519,23.87500219,8.78746924,
2024-09-27,600519,25.43960338,9.3633387,
2024-09-30,600519,27.29463952,9.23746914,
2024-10-08,600519,26.90426996,9.1053543,
2024-10-09,600519,24.90792004,8.42971905,
2024-10-10,600519,25.60824303,8.66673306,
2024-10-11,600519,25.0615695,8.48171945,
2024-10-14,600519,25.01472515,8.46586567,
2024-10-15,600519,24.26927544,8.21357918,
2024-10-16,600519,23.7735061,8.04579334,
2024-10-17,600519,23.33785368,7.89835319,
2024-10-18,600519,24.06237958,8.14355832,
2024-10-21,600519,23.87187923,8.07908628,
2024-10-22,600519,24.09360914,8.15412751,
2024-10-23,600519,24.47617131,8.28360004,
2024-10-24,600519,24.23726514,8.20274576,
2024-10-25,600519,24.34110344,8.23788831,
2024-10-28,600519,23.77625796,8.27038856,
2024-10-29,600519,23.26913241,8.09398883,
2024-10-30,600519,23.27490556,8.09599698,
2024-10-31,600519,23.21094514,8.07374884,
2024-11-01,600519,23.30149243,8.10524502,
2024-11-04,600519,23.52102401,8.18160739,
2024-11-05,600519,23.958416,8.33375083,
2024-11-06,600519,23.86741294,8.30209612,
2024-11-07,600519,25.05455467,8.71503424,
2024-11-08,600519,24.45946455,8.50803672,
2024-11-11,600519,24.27776229,8.44483298,
2024-11-12,600519,23.96160642,8.3348606,
2024-11-13,600519,23.98135667,8.34173057,
2024-11-14,600519,23.90995193,8.31689298,
2024-11-15,600519,23.68510298,8.238681,
2024-11-18,600519,23.68510298,8.238681,
2024-11-19,600519,23.42561513,8.14842014,
2024-11-20,600519,23.46952144,8.16369262,
2024-11-21,600519,23.47438304,8.16538369,
2024-11-22,600519,22.90755098,7.96821551,
2024-11-25,600519,22.76702038,7.91933302,
2024-11-26,600519,22.92547812,7.97445133,
2024-11-27,600519,23.07816272,8.0275615,
2024-11-28,600519,23.0622106,8.02201267,
2024-11-29,600519,23.17980052,8.06291542,
2024-12-02,600519,23.16855808,8.05900483,
2024-12-03,600519,23.19499302,8.06820002,
2024-12-04,600519,23.09259559,8.03258186,
2024-12-05,600519,22.95586312,7.98502052,
2024-12-06,600519,23.10794001,8.0379193,
2024-12-09,600519,23.07436459,8.02624035,
2024-12-10,600519,23.49656409,8.1730992,
2024-12-11,600519,23.32959855,8.11502152,
2024-12-12,600519,23.78841196,8.27461623,
2024-12-13,600519,23.07740309,8.02729727,
2024-12-16,600519,23.20198157,8.07063093,
2024-12-17,600519,23.66991048,8.23339641,
2024-12-18,600519,23.87500919,8.30473842,
2024-12-19,600519,23.56371493,8.1964571,
2024-12-20,600519,23.12298059,8.04315105,
2024-12-23,600519,23.1905872,8.06666749,
2024-12-24,600519,23.37851839,8.13203791,
2024-12-25,600519,23.24452056,8.08542779,
2024-12-26,600519,23.21094514,8.07374884,
2024-12-27,600519,23.22887229,8.07998466,
2024-12-30,600519,23.16855808,8.05900483,
2024-12-31,600519,23.15336558,8.21276833,
2025-01-02,600519,22.60643568,8.01876593,
2025-01-03,600519,22.40893322,7.94870951,
2025-01-06,600519,21.87719582,7.76009606,
2025-01-07,600519,21.88023432,7.76117385,
2025-01-08,600519,21.91517707,7.77356845,
2025-01-09,600519,21.93796581,7.78165189,
2025-01-10,600519,21.81642583,7.73854024,
2025-01-13,600519,21.93766196,7.78154411,
2025-01-14,600519,22.37095198,7.93523712,
2025-01-15,600519,22.35226521,7.92860871,
2025-01-16,600519,21.97412395,7.7944776,
2025-01-17,600519,22.10128516,7.83958316,
2025-01-20,600519,22.40589472,7.94763172,
2025-01-21,600519,22.30486462,7.91179516,
2025-01-22,600519,21.89238832,7.76548502,
2025-01-23,600519,21.92277331,7.77626293,
2025-01-24,600519,21.81642583,7.73854024,
2025-01-27,600519,21.80108141,7.7330974,
2025-02-05,600519,21.32722743,7.56501587,
2025-02-06,600519,21.4645676,7.61373203,
2025-02-07,600519,21.81642583,7.73854024,
2025-02-10,600519,21.74821152,7.71434383,
2025-02-11,600519,21.54296089,7.64153904,
2025-02-12,600519,21.92277331,7.77626293,
2025-02-13,600519,22.2579198,7.89514329,
2025-02-14,600519,22.40893322,7.94870951,
2025-02-17,600519,22.35758258,7.93049484,
2025-02-18,600519,22.40893322,7.94870951,
2025-02-19,600519,22.65201318,8.0349328,
2025-02-20,600519,22.39374072,7.94332055,
2025-02-21,600519,22.60962611,8.01989761,
2025-02-24,600519,22.47076668,7.97064256,
2025-02-25,600519,22.08989078,7.83554144,
2025-02-26,600519,22.18119769,7.86792907,
2025-02-27,600519,22.56936599,8.00561688,
2025-02-28,600519,22.80074772,8.08769067,
2025-03-03,600519,22.59154704,8.01348476,
2025-03-04,600519,22.33464191,7.92235752,
2025-03-05,600519,22.27782197,7.90220282,
2025-03-06,600519,22.87959678,8.11565935,
2025-03-07,600519,23.10778809,8.19660147,
2025-03-10,600519,23.13665383,8.20684048,
2025-03-11,600519,23.52831641,8.34576776,
2025-03-12,600519,23.43564218,8.31289513,
2025-03-13,600519,23.36256626,8.28697425,
2025-03-14,600519,24.7335372,8.77327361,
2025-03-17,600519,24.8831833,8.82635482,
2025-03-18,600519,24.67261529,8.75166389,
2025-03-19,600519,24.85051943,8.81476856,
2025-03-20,600519,24.36876535,8.64388478,
2025-03-21,600519,23.90919231,8.48086888,
2025-03-24,600519,24.04972291,8.53071671,
2025-03-25,600519,23.93577918,8.49029955,
2025-03-26,600519,23.94337543,8.49299403,
2025-03-27,600519,24.14087789,8.56305045,
2025-03-28,600519,24.08329833,8.54262631,
2025-03-31,600519,23.71548797,7.58995642,
2025-04-01,600519,23.63982934,7.56574246,
2025-04-02,600519,23.53348186,7.53170678,
2025-04-03,600519,22.85591986,7.62827087,
2025-04-07,600519,21.85245512,7.29335979,
2025-04-08,600519,22.50802878,7.51216058,
2025-04-09,600519,22.45033829,7.49290611,
2025-04-10,600519,22.56630199,7.53160954,
2025-04-11,600519,22.85737669,7.62875709,
2025-04-14,600519,22.60986122,7.54614764,
2025-04-15,600519,22.69741672,7.5753697,
2025-04-16,600519,22.71446164,7.58105852,
2025-04-17,600519,22.87223636,7.63371658,
2025-04-18,600519,22.81308905,7.61397588,
2025-04-21,600519,22.5954386,7.54133402,
2025-04-22,600519,22.56338833,7.53063709,
2025-04-23,600519,22.6100069,7.54619626,
2025-04-24,600519,22.61364898,7.54741182,
2025-04-25,600519,22.58087029,7.53647178,
2025-04-28,600519,22.58087029,7.53647178,
2025-04-29,600519,22.49346047,7.50729834,
2025-04-30,600519,21.83271738,7.52188506,
2025-05-06,600519,21.87787879,7.53744423,
