snapshot_date,rank,code,name,price,premium_rate,double_low,ytm,remaining_years,remaining_size,amount,turnover_rate,rating,stock_code,stock_name,stock_price,stock_change_pct,stock_pb,redeem_status,score,filter_reason,price_rank,premium_rank,ytm_rank,amount_rank,size_rank,rating_rank
2026-09-17,,118058,微导转债,377.982,8.77,386.75,-21.98,4.888,11.698,267232.46,60.78,AA,688147,微导纳米,115.68,8.31,17.37,,,price_too_high,,,,,,
2026-09-17,,128138,侨银转债,132.535,3.6,136.14,-11.63,0.167,4.199,10367.15,18.67,A+,002973,侨银股份,13.56,1.95,2.15,,,price_too_high|maturity_too_close,,,,,,
2026-09-17,,123091,长海转债,144.449,3.16,147.61,-88.05,0.266,5.46,148009.88,187.18,AA,300196,长海股份,20.71,6.04,1.75,,,price_too_high|maturity_too_close,,,,,,
2026-09-17,,110077,洪城转债,202.451,0.2,202.65,-264.58,0.175,5.278,5549.3,5.19,AA+,600461,洪城环境,8.91,-1.66,1.15,公告不强赎,,price_too_high|maturity_too_close|redeem_risk,,,,,,
2026-09-17,,113615,金诚转债,728.213,10.62,738.83,-321.75,0.266,4.958,33418.56,9.35,AA,603979,金诚信,73.2,0.41,3.69,公告不强赎,,price_too_high|maturity_too_close|redeem_risk,,,,,,
2026-09-17,,132026,G三峡EB2,137.2,2.22,139.42,-30.25,0.704,94.986,3373.69,0.26,AAA,600900,长江电力,28.46,0.0,3.22,公告不强赎,,price_too_high|redeem_risk,,,,,,
2026-09-17,,111000,起帆转债,138.539,6.18,144.72,-24.91,0.682,9.991,12746.04,9.16,AA-,605222,起帆电缆,22.56,-0.92,1.89,公告不强赎,,price_too_high|redeem_risk,,,,,,
2026-09-17,,123243,严牌转债,243.0,4.62,247.62,-17.43,3.814,2.558,104764.96,169.85,A+,301081,严牌股份,16.77,0.06,3.42,公告不强赎,,price_too_high|redeem_risk,,,,,,
2026-09-17,,123258,胜蓝转02,261.25,0.01,261.26,,,4.364,147978.81,134.31,AA-,300843,胜蓝股份,142.0,1.98,13.47,已公告强赎,,price_too_high|redeem_risk,,,,,,
2026-09-17,,123245,集智转债,397.0,8.67,405.67,-26.68,3.91,1.537,304494.95,501.66,A,300553,集智股份,65.98,10.52,8.66,公告不强赎,,price_too_high|redeem_risk,,,,,,
2026-09-17,,110081,闻泰转债,100.728,12.08,112.81,8.42,0.86,71.5,12696.3,1.75,BBB-,600745,*ST闻泰,16.5,-3.23,0.86,,,st_stock,,,,,,
