代码,名称,现价,正股代码,正股名称,规模,剩余规模,转股起始日,最后交易日,到期日,转股价,强赎触发比,强赎触发价,正股价,强赎价,强赎天计数,强赎条款,强赎状态
123265,耐普转02,136.556,300818,耐普矿机,4.5,4.499,2026-07-22,,2032-01-16,29.5,130,38.35,18.71,,0/15 | 30,如果公司股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
127025,冀东转债,105.709,000401,金隅冀东,28.2,17.764,2021-05-11,,2026-11-05,12.92,130,16.796,3.62,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的130%(含130%),
127046,百润转债,128.001,002568,百润股份,11.28,11.274,2022-04-12,,2027-09-29,20.33,130,26.429,18.04,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),
127045,牧原转债,120.05,002714,牧原股份,95.5,95.429,2022-02-21,,2027-08-16,43.32,130,56.316,42.4,,0/15 | 30,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%(含 130%),
127047,帝欧转债,140.015,002798,帝欧水华,15.0,4.654,2022-04-29,,2027-10-25,5.1,130,6.63,6.35,,0/15 | 30,如果公司股票连续 30 个交易日中至少有 15 个交易日的收盘价格不低于当期转股价格的 130%(含 130%),
127049,希望转2,114.0,000876,新希望,81.5,81.434,2022-05-09,,2027-11-02,10.13,130,13.169,7.21,,0/15 | 30,在本次发行的可转换公司债券转股期内，如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价 格的 130%(含 130%),
127054,双箭转债,125.417,002381,双箭股份,5.136,5.136,2022-08-17,,2028-02-11,6.96,130,9.048,5.68,,0/15 | 30,"如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含
130%）",
127050,麒麟转债,128.156,002984,森麒麟,21.989,20.86,2022-05-17,,2027-11-11,15.07,130,19.591,14.02,,0/15 | 30,如果公司股票连续 30 个交易日中至 少有 15 个交易日的收盘价格不低于当期转股价格的 130%(含 130%),
127044,蒙娜转债,117.243,002918,蒙娜丽莎,11.689,3.368,2022-02-21,,2027-08-16,19.76,130,25.688,11.71,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),
127040,国泰转债,121.533,002091,江苏国泰,45.574,39.863,2022-01-13,,2027-07-07,7.35,130,9.555,7.79,,0/15 | 30,如果公司股票在连续三十个交易日内至少有十五个交易日的收盘价不低于当期转股价格的 130%(含 130%),
127030,盛虹转债,119.942,000301,东方盛虹,50.0,49.974,2021-09-27,,2027-03-22,13.21,130,17.173,14.45,,0/15 | 30,如果公司股票连续30个交易日中至少有15个交易日的收盘价格不低于当期转股价格的130%(含130%),
127027,能化转债,111.5,000552,甘肃能化,28.0,19.463,2021-06-16,,2026-12-10,2.93,130,3.809,2.72,,0/15 | 30,如果公司股票在任何连续 30 个交易日中至少 15 个交易日的 收盘价格不低于当期转股价格的 130%(含 130%),
127031,洋丰转债,120.939,000902,新洋丰,10.0,9.999,2021-10-08,,2027-03-25,16.79,130,21.827,14.5,,0/15 | 30,如果公司股票连续30个交易日中至少有15个交 易日的收盘价格不低于当期转股价格的130%(含 130%),
127034,绿茵转债,121.5,002887,绿茵生态,7.12,4.279,2021-11-11,,2027-04-30,11.21,130,14.573,9.76,,0/15 | 30,公司股票连续三十个交易日中至少十五个交易日的收盘价格 不低于当期转股价格的 130%(含 130%),
127038,国微转债,116.699,002049,紫光国微,15.0,14.915,2021-12-17,,2027-06-10,97.01,130,126.113,63.35,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的130%(含130%),
123222,博俊转债,150.46,300926,博俊科技,5.0,2.438,2024-03-14,,2029-09-08,16.46,130,21.398,18.22,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
123090,三诺转债,111.53,300298,三诺生物,5.0,4.984,2021-06-25,,2026-12-21,34.52,130,44.876,16.08,,0/15 | 30,如果公司A股股票在任意连续三十个交易日中至少十五个 交易日的收盘价格不低于当期转股价格的 130%(含 130%),
113627,太平转债,114.123,603877,太平鸟,8.0,7.996,2022-01-21,,2027-07-15,20.61,130,26.793,12.9,,0/15 | 30,如果公司股票在任意连续三十个交易日中至少十五个交 易日的收盘价格不低于当期转股价格的 130%(含 130%),
113625,江山转债,116.718,603208,江山欧派,5.83,5.825,2021-12-20,,2027-06-11,19.84,130,25.792,11.83,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),
113616,韦尔转债,109.508,603501,豪威集团,24.4,24.324,2021-07-05,,2026-12-28,159.02,130,206.726,82.85,,0/15 | 30,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),
113631,皖天转债,137.127,603689,皖天然气,9.3,5.958,2022-05-12,,2027-11-08,6.51,130,8.463,7.82,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),
113633,科沃转债,112.699,603486,科沃斯,10.4,10.396,2022-06-06,,2027-11-30,172.97,130,224.861,53.39,,0/15 | 30,如果公司A股股票连续三十个交易日中至少有 十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),
113636,甬金转债,133.651,603995,甬金股份,10.0,9.995,2022-06-17,,2027-12-13,26.22,130,34.086,25.35,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
113634,珀莱转债,124.789,603605,珀莱雅,7.517,7.507,2022-06-14,,2027-12-08,94.27,130,122.551,62.62,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
113610,灵康转债,122.32,603669,灵康药业,5.25,2.528,2021-06-07,,2026-12-01,6.5,130,8.45,5.38,,0/15 | 30,在转股期内，如果公司股票在任意连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),
113605,大参转债,114.401,603233,大参林,14.05,14.044,2021-04-28,,2026-10-22,16.86,130,21.918,18.41,,0/15 | 30,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%(含 130%),
113058,友发转债,132.748,601686,友发集团,20.0,18.638,2022-10-10,,2028-03-30,4.48,130,5.824,5.27,,0/15 | 30,如果本公司A股股票连续30个交易日中至少有15个交易日的收盘价格不低于当期转股价格的130%（含130%）,
113056,重银转债,127.841,601963,重庆银行,130.0,115.622,2022-09-30,,2028-03-23,9.22,130,11.986,11.45,,0/15 | 30,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%），,
113059,福莱转债,117.666,601865,福莱特,40.0,39.999,2022-11-28,,2028-05-20,41.56,130,54.028,10.03,,0/15 | 30,如果公司A股股票连续30个交易日中至少有 15 个交易日的收盘价格不低于当期转股价格的130%（含 130%）,
113062,常银转债,129.203,601128,常熟银行,60.0,59.994,2023-03-21,,2028-09-15,5.25,130,6.825,6.35,,0/15 | 30,如果本行 A 股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
113070,渝水转债,125.061,601158,重庆水务,19.0,18.998,2025-07-15,,2031-01-09,4.72,130,6.136,4.14,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
113067,燃23转债,128.729,601139,深圳燃气,30.0,29.999,2024-02-02,,2029-07-27,7.24,130,9.412,6.56,,0/15 | 30,如果公司股票在任意连续三十个交易日中至少有十五个交易日的收盘价格高于当期转股价格的 130%；,
113638,台21转债,125.479,603055,台华新材,6.0,5.997,2022-07-05,,2027-12-29,16.01,130,20.813,9.69,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
113643,风语转债,143.338,603466,风语筑,5.0,4.992,2022-10-10,,2028-03-25,11.8,130,15.34,11.94,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
113661,福22转债,137.178,603806,福斯特,30.3,30.297,2023-05-29,,2028-11-22,14.59,130,18.967,15.02,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
113660,寿22转债,124.415,603896,寿仙谷,3.98,3.977,2023-05-23,,2028-11-17,36.84,130,47.892,15.38,,0/15 | 30,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的130%（含130%）,
113659,莱克转债,131.511,603355,莱克电气,12.0,11.998,2023-04-20,,2028-10-14,31.72,130,41.236,28.05,,0/15 | 30,如果公司股票在任何连续 30 个交易日中至少 15 个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
113665,汇通转债,129.501,603176,汇通集团,3.6,3.596,2023-06-21,,2028-12-15,6.28,130,8.164,5.42,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
113666,爱玛转债,122.334,603529,爱玛科技,20.0,19.994,2023-09-01,,2029-02-23,37.06,130,48.178,22.04,,0/15 | 30,如果公司股票在任何连续 30 个交易日中至少 15 个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
113671,武进转债,128.505,603878,武进不锈,3.1,3.093,2024-01-15,,2029-07-10,7.88,130,10.244,5.19,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
113670,金23转债,123.124,603180,金牌家居,7.7,7.7,2023-10-23,,2029-04-17,37.54,130,48.802,15.91,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的130%（含）,
113656,XD嘉诚转,119.907,603535,嘉诚国际,8.0,7.998,2023-03-07,,2028-09-01,10.33,130,13.429,6.44,,0/15 | 30,如果公司股票在任何连续 30 个交易日中至少有 15 个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
113655,欧22转债,121.009,603833,欧派家居,20.0,19.999,2023-02-13,,2028-08-05,51.29,130,66.677,32.19,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
113647,禾丰转债,118.497,603609,禾丰股份,15.0,14.669,2022-10-28,,2028-04-22,10.09,130,13.117,6.55,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
113646,永吉转债,165.769,603058,永吉股份,1.459,1.372,2022-10-20,,2028-04-14,8.05,130,10.465,9.98,,0/15 | 30,公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
113648,巨星转债,118.26,603477,巨星农牧,10.0,8.997,2022-10-31,,2028-04-25,24.84,130,32.292,15.42,,0/15 | 30,如果公司股票在任意连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含）,
113649,丰山转债,133.961,603810,丰山集团,5.0,4.577,2023-01-03,,2028-06-27,13.61,130,17.693,12.74,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
113652,伟22转债,126.26,603568,伟明环保,14.77,14.766,2023-01-30,,2028-07-22,19.02,130,24.726,14.3,,0/15 | 30,如果公司股票任何连续三十个交易日中至少十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,
113650,博22转债,123.683,603916,苏博特,8.0,7.996,2023-01-09,,2028-07-01,23.27,130,30.251,11.65,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
113054,绿动转债,126.205,601330,绿色动力,23.6,23.598,2022-09-05,,2028-02-25,8.67,130,11.271,7.97,,0/15 | 30,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的130%（含130%）,
113053,隆22转债,118.501,601012,隆基绿能,70.0,69.951,2022-07-11,,2028-01-05,17.5,130,22.75,12.07,,0/15 | 30,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的130%（含130%）,
110097,天润转债,144.968,600419,天润乳业,9.9,9.89,2025-04-30,,2030-10-24,8.19,130,10.647,9.1,,0/15 | 30,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,
110095,双良转债,116.698,600481,双良节能,26.0,14.006,2024-02-19,,2029-08-08,6.18,130,8.034,4.3,,0/15 | 30,如果公司股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
110093,神马转债,123.776,600810,神马股份,30.0,22.197,2023-09-22,,2029-03-16,8.08,130,10.504,6.72,,0/15 | 30,公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%（含）,
110098,南药转债,137.161,600713,南京医药,10.815,10.814,2025-07-01,,2030-12-25,4.95,130,6.435,5.34,,0/15 | 30,公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的130%（含 130%）；,
110099,福能转债,147.46,600483,福能股份,38.02,38.019,2026-04-17,,2031-10-13,9.49,130,12.337,11.25,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
111002,特纸转债,141.746,605007,五洲特纸,6.7,6.619,2022-06-14,,2027-12-08,13.49,130,17.537,15.71,,0/15 | 30,如果公司股票连续30个交易日中至少有15个交易日的收盘价格不低于当期转股价格的130%（含 130%）,
110100,龙建转债,121.784,600853,龙建股份,10.0,10.0,2026-07-28,,2032-01-22,4.59,130,5.967,3.41,,0/15 | 30,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含130%）,
110092,三房转债,73.212,600370,*ST三房,25.0,21.185,2023-07-12,,2029-01-06,3.02,130,3.926,1.58,,0/15 | 30,当公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
110090,爱迪转债,132.587,600933,爱柯迪,15.7,15.695,2023-03-29,,2028-09-23,17.15,130,22.295,13.51,,0/15 | 30,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
110081,闻泰转债,107.085,600745,*ST闻泰,86.0,72.051,2022-02-07,,2027-07-28,18.36,130,23.868,18.53,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),
110076,华海转债,112.489,600521,华海药业,18.426,18.424,2021-05-06,,2026-11-02,16.5,130,21.45,16.2,,0/15 | 30,公司股票在任何连续三十个交易日中至少十五个交易日收盘价格不低于当期转股价格的130%(含130%),
110084,贵燃转债,131.918,600903,贵州燃气,10.0,8.157,2022-07-01,,2027-12-27,6.42,130,8.346,6.43,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
110085,通22转债,113.489,600438,通威股份,120.0,119.831,2022-09-02,,2028-02-24,34.6,130,44.98,11.82,,0/15 | 30,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的130%（含 130%）,
110087,天业转债,125.31,600075,新疆天业,30.0,29.975,2022-12-29,,2028-06-23,5.6,130,7.28,4.96,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
110086,精工转债,122.935,600496,精工钢构,20.0,19.999,2022-10-28,,2028-04-22,4.57,130,5.941,3.36,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
111003,聚合转债,145.74,605166,聚合顺,2.04,2.035,2022-09-13,,2028-03-07,8.85,130,11.505,9.02,,0/15 | 30,在本次发行的可转换公司债券转股期内，如果公司股票连续30个交易日中至少有15个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
111004,明新转债,134.264,605068,明新旭腾,6.73,6.715,2022-10-10,,2028-03-30,24.37,130,31.681,20.38,,0/15 | 30,如果公司股票在连续三十个交易日内至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,
113043,财通转债,118.685,601108,财通证券,38.0,37.992,2021-06-16,,2026-12-10,7.98,130,10.374,8.9,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日 的收盘价格不低于当期转股价格的130%(含 130%),
113042,上银转债,118.134,601229,上海银行,200.0,199.774,2021-07-29,,2027-01-25,8.35,130,10.855,9.68,,0/15 | 30,如果公司A股普通股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的130%(含130%),
111024,澳弘转债,145.786,605058,澳弘电子,5.8,5.799,2026-06-17,,2031-12-11,33.54,130,43.602,27.69,,0/15 | 30,在本次发行的可转债转股期内，如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%（含130%）,
113048,晶科转债,115.541,601778,晶科科技,30.0,15.453,2021-10-29,,2027-04-23,4.47,130,5.811,3.69,,0/15 | 30,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%(含130%),
113049,长汽转债,106.822,601633,长城汽车,35.0,34.95,2021-12-17,,2027-06-10,38.74,130,50.362,15.2,,0/15 | 30,如果公司 A 股股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),
113052,兴业转债,114.547,601166,兴业银行,500.0,413.5,2022-06-30,,2027-12-27,20.13,130,26.169,17.95,,0/15 | 30,在本次发行可转债的转股期内，如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%（含 130%）,
113051,节能转债,122.027,601016,节能风电,30.0,26.519,2021-12-27,,2027-06-21,3.33,130,4.329,3.37,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的130%(含 130%),
111022,锡振转债,171.788,605319,无锡振华,5.2,5.197,2025-12-24,,2031-06-18,22.39,130,29.107,26.81,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含130%）,
111021,奥锐转债,137.064,605116,奥锐特,8.121,8.121,2025-02-05,,2030-07-26,24.6,130,31.98,20.08,,0/15 | 30,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,
111014,李子转债,123.55,605337,李子园,6.0,5.999,2023-12-28,,2029-06-20,18.21,130,23.673,9.57,,0/15 | 30,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
111009,盛泰转债,124.124,605138,盛泰集团,7.012,7.011,2023-05-11,,2028-11-07,10.51,130,13.663,6.38,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
111015,东亚转债,134.747,605177,东亚药业,6.9,6.662,2024-01-12,,2029-07-06,20.28,130,26.364,22.8,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
111017,蓝天转债,133.93,605368,蓝天燃气,8.7,6.715,2024-02-21,,2029-08-15,6.72,130,8.736,7.06,,0/15 | 30,如果公司 A 股股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
111020,合顺转债,136.619,605166,聚合顺,3.38,3.38,2025-01-27,,2030-07-22,10.53,130,13.689,9.02,,0/15 | 30,如果公司股票连续 30 个交易日中至少有 15 个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
111018,华康转债,125.001,605077,华康股份,13.03,13.022,2024-07-01,,2029-12-25,15.97,130,20.761,11.23,,0/15 | 30,如果本公司股票任意连续 30 个交易日中至少有 15 个交易日的收盘价不低于当期转股价格的 130%（含 130%）,
113674,华设转债,128.231,603018,华设集团,4.0,3.999,2024-01-29,,2029-07-21,6.95,130,9.035,5.32,,0/15 | 30,如果公司 A 股股票在任意连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
113640,苏利转债,134.359,603585,苏利股份,9.572,7.39,2022-08-22,,2028-02-16,10.84,130,14.092,11.22,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）。,
118031,天23转债,122.081,688599,天合光能,88.648,58.512,2023-08-17,,2029-02-13,16.0,130,20.8,12.07,,0/15 | 30,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,
118042,奥维转债,126.306,688516,奥特维,11.4,11.399,2024-02-19,,2029-08-10,83.69,130,108.797,44.32,,0/15 | 30,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%），,
113700,海天转债,131.323,603759,海天股份,8.01,8.01,2026-08-11,,2032-02-05,12.41,130,16.133,7.63,,0/15 | 30,公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
118039,煜邦转债,133.892,688597,煜邦电力,4.108,4.104,2024-01-26,,2029-07-20,7.3,130,9.49,6.61,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,
118032,建龙转债,124.641,688357,建龙微纳,7.0,6.999,2023-09-14,,2029-03-08,71.41,130,92.833,26.95,,0/15 | 30,如果公司 A 股股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的130%（含）,
118037,上声转债,129.641,688533,上声电子,5.2,4.679,2024-01-12,,2029-07-06,28.64,130,37.232,20.84,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含130%）；,
118034,晶能转债,118.836,688223,晶科能源,100.0,83.22,2023-10-26,,2029-04-20,6.35,120,7.62,4.14,,0/15 | 30,在本次发行的可转换公司债券转股期内，如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的120%（含）,
118027,宏图转债,82.267,688066,*ST航图,10.088,9.475,2023-06-02,,2028-11-28,13.12,130,17.056,8.2,,0/15 | 30,如果公司股票在连续 30 个交易日中至少 15 个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
118024,冠宇转债,125.378,688772,珠海冠宇,30.89,30.889,2023-04-28,,2028-10-24,22.51,120,27.012,15.55,,0/15 | 30,"如果公司股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 120%（含 120%）或本次发行的可转换公司债券未转股余额不足 5,000 万元时",
118010,洁特转债,125.435,688026,洁特生物,4.4,4.399,2023-01-04,,2028-06-28,47.88,130,62.244,17.94,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,
118007,山石转债,141.634,688030,山石网科,2.674,2.671,2022-09-28,,2028-03-22,16.5,130,21.45,17.44,,0/15 | 30,如果公司股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
118005,天奈转债,123.448,688116,天奈科技,8.3,8.299,2022-08-09,,2028-01-27,99.01,130,128.713,34.14,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,
118012,微芯转债,149.875,688321,微芯生物,5.0,4.995,2023-01-11,,2028-07-05,25.34,130,32.942,25.47,,0/15 | 30,如果公司股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
118015,芯海转债,129.002,688595,芯海科技,4.1,4.1,2023-01-30,,2028-07-21,55.22,130,71.786,30.33,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
118022,锂科转债,119.814,688779,五矿新能,32.5,32.497,2023-04-17,,2028-10-11,15.49,130,20.137,8.03,,0/15 | 30,如果公司 A股股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的130%（含）,
118020,芳源转债,118.165,688148,芳源股份,6.42,6.417,2023-03-29,,2028-09-23,9.0,130,11.7,6.24,,0/15 | 30,如果公司股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
113696,伯25转债,136.083,603596,伯特利,28.02,28.017,2026-01-07,,2031-07-01,35.16,130,45.708,29.84,,0/15 | 30,如果公司股票在任意连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%（含130%）；,
113698,凯众转债,138.293,603037,凯众股份,3.08,3.079,2026-02-24,,2031-08-15,12.55,130,16.315,10.48,,0/15 | 30,如果公司股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
118035,国力转债,162.859,688103,国力电子,4.8,4.799,2023-12-18,,2029-06-12,62.31,130,81.003,73.67,,0/15 | 30,如果公司 A 股股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
113681,镇洋转债,139.094,603213,镇洋发展,6.6,5.476,2024-07-05,,2029-12-29,10.95,130,14.235,14.04,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
113682,益丰转债,126.991,603939,益丰药房,17.97,17.968,2024-09-09,,2030-03-04,31.44,130,40.872,22.94,,0/15 | 30,如果公司A股股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
118036,力合转债,144.92,688589,力合微,3.8,3.8,2024-01-04,,2029-06-28,18.5,130,24.05,20.42,,0/15 | 30,如果公司 A 股股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
113680,丽岛转债,137.451,603937,丽岛新材,3.0,2.998,2024-05-21,,2029-11-15,12.91,130,16.783,12.01,,0/15 | 30,如果公司 A 股股票在任意连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
113678,中贝转债,141.303,603220,中贝通信,5.17,5.106,2024-04-25,,2029-10-19,20.47,130,26.611,18.51,,0/15 | 30,如果公司股票在连续三十个交易日内至少有十五个交易日的收盘价不低于当期转股价格的130%（含130%）；,
113679,芯能转债,124.722,603105,芯能科技,8.8,8.799,2024-05-06,,2029-10-26,12.55,130,16.315,7.88,,0/15 | 30,如果公司 A 股股票在任意连续 30 个交易日中至少 15 个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
113686,泰瑞转债,152.254,603289,泰瑞机器,3.378,3.363,2025-01-08,,2030-07-02,8.0,130,10.4,8.92,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
113695,华辰转债,148.026,603097,江苏华辰,4.6,4.597,2025-12-26,,2031-06-20,16.68,130,21.684,19.7,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%（含130%）,
113688,国检转债,137.004,603060,国检集团,8.0,7.997,2025-04-23,,2030-10-17,6.45,130,8.385,5.65,,0/15 | 30,如果公司股票在任意连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
113693,志邦转债,122.719,603801,志邦家居,6.7,6.7,2025-09-24,,2031-03-18,11.13,130,14.469,6.48,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
