snapshot_date,rank,code,name,price,premium_rate,double_low,ytm,remaining_years,remaining_size,amount,turnover_rate,rating,stock_code,stock_name,stock_price,stock_change_pct,stock_pb,redeem_status,score,filter_reason,price_rank,premium_rank,ytm_rank,amount_rank,size_rank,rating_rank
2026-08-31,,113043,财通转债,118.857,6.69,125.55,-39.48,0.277,37.992,16947.1,3.76,AAA,601108,财通证券,8.89,1.25,1.05,,,maturity_too_close,,,,,,
2026-08-31,,128136,立讯转债,117.75,13.77,131.52,-47.97,0.175,29.817,11529.12,3.29,AA+,002475,立讯精密,57.62,1.8,4.76,,,maturity_too_close,,,,,,
2026-08-31,,123076,强力转债,126.447,14.36,140.81,-49.14,0.219,3.393,2715.59,6.32,AA-,300429,强力新材,11.72,0.43,3.31,,,maturity_too_close,,,,,,
2026-08-31,,128134,鸿路转债,120.4,0.13,120.53,-82.98,0.107,15.279,57351.82,31.32,AA,002541,鸿路钢构,21.03,4.01,1.42,已公告强赎,,maturity_too_close|redeem_risk,,,,,,
2026-08-31,,113046,金田转债,137.833,4.01,141.84,-36.31,0.556,14.992,11955.63,5.84,AA+,601609,金田股份,13.49,3.93,2.25,,,price_too_high,,,,,,
2026-08-31,,113066,平煤转债,139.464,3.42,142.88,-9.1,2.543,14.274,34780.07,17.39,AAA,601666,平煤股份,10.06,1.93,0.99,,,price_too_high,,,,,,
2026-08-31,,113058,友发转债,132.909,14.73,147.64,-9.45,1.581,18.638,4720.17,1.9,AA,601686,友发集团,5.19,-0.95,1.08,,,price_too_high,,,,,,
2026-08-31,,113681,镇洋转债,139.559,8.23,147.79,-4.68,3.332,5.476,4923.32,6.44,AA-,603213,镇洋发展,14.12,0.86,3.38,,,price_too_high,,,,,,
2026-08-31,,123243,严牌转债,224.88,4.35,229.23,-15.54,3.86,2.607,133905.31,231.3,A+,301081,严牌股份,15.56,9.81,3.17,,,price_too_high,,,,,,
2026-08-31,,127080,声迅转债,281.7,10.81,292.51,-31.31,2.334,2.793,82482.72,104.66,A,003004,声迅股份,73.57,5.08,8.72,,,price_too_high,,,,,,
2026-08-31,,128138,侨银转债,131.1,9.94,141.04,-3.98,0.214,4.199,5289.99,9.62,A+,002973,侨银股份,12.64,0.56,2.01,,,price_too_high|maturity_too_close,,,,,,
2026-08-31,,123091,长海转债,130.59,12.83,143.42,-48.45,0.312,5.461,17318.15,24.42,AA,300196,长海股份,17.35,1.4,1.47,,,price_too_high|maturity_too_close,,,,,,
2026-08-31,,110077,洪城转债,202.733,0.68,203.41,-208.67,0.222,5.837,5873.96,4.93,AA+,600461,洪城环境,8.88,-1.33,1.14,公告不强赎,,price_too_high|maturity_too_close|redeem_risk,,,,,,
2026-08-31,,113615,金诚转债,780.924,6.26,787.18,-276.67,0.312,4.958,37742.45,9.98,AA,603979,金诚信,81.72,0.0,4.11,公告不强赎,,price_too_high|maturity_too_close|redeem_risk,,,,,,
2026-08-31,,132026,G三峡EB2,134.0,1.15,135.15,-25.87,0.751,94.986,4338.3,0.34,AAA,600900,长江电力,28.09,0.14,3.18,公告不强赎,,price_too_high|redeem_risk,,,,,,
2026-08-31,,123112,万讯转债,150.0,-0.26,149.74,,,1.934,78740.01,270.62,AA-,300112,万讯自控,9.67,-5.75,2.85,已公告强赎,,price_too_high|redeem_risk,,,,,,
2026-08-31,,127067,恒逸转2,189.203,0.03,189.23,,,3.693,120967.5,173.36,AA+,000703,恒逸石化,19.52,0.15,2.45,已公告强赎,,price_too_high|redeem_risk,,,,,,
2026-08-31,,123247,万凯转债,208.988,14.68,223.67,-14.33,3.962,19.642,84406.45,20.65,AA,301216,万凯新材,20.32,6.89,1.79,公告不强赎,,price_too_high|redeem_risk,,,,,,
2026-08-31,,123207,冠中转债,225.418,9.05,234.47,-20.09,2.89,1.455,19131.23,58.53,A-,300948,冠中生态,21.58,0.65,3.53,公告不强赎,,price_too_high|redeem_risk,,,,,,
2026-08-31,,110081,闻泰转债,108.071,3.78,111.85,-0.07,0.907,72.051,23755.11,3.05,BBB+,600745,*ST闻泰,19.12,-3.39,1.0,,,st_stock,,,,,,
