代码,转债名称,现价,涨跌幅,正股代码,正股名称,正股价,正股涨跌,正股PB,转股价,转股价值,转股溢价率,债券评级,回售触发价,强赎触发价,转债占比,到期时间,剩余年限,剩余规模,成交额,换手率,到期税前收益,双低
123243,严牌转债,238.58,-1.96,301081,严牌股份,16.6,-1.83,3.39,7.22,229.92,3.77,A+,5.054,9.386,6.8,2030-07-10,3.795,2.558,24998.64,40.57,-17.1,242.35
113056,重银转债,124.25,0.04,601963,重庆银行,11.03,2.04,0.59,9.22,119.63,3.86,AAA,,11.986,51.5,2028-03-23,1.496,115.622,28453.6,1.98,-6.53,128.11
118077,莱特转债,100.0,0.0,688150,莱特光电,42.99,-3.8,8.0,44.82,95.92,4.26,AA,31.374,58.266,3.0,2032-09-28,6.003,5.25,0.0,0.0,2.15,104.26
123091,长海转债,133.453,-3.1,300196,长海股份,18.84,-2.53,1.6,14.79,127.38,4.76,AA,10.353,19.227,11.7,2026-12-23,0.247,5.459,25403.34,34.7,-69.01,138.21
113615,金诚转债,681.973,-6.3,603979,金诚信,72.35,-4.85,3.64,11.12,650.63,4.82,AA,7.784,14.456,1.1,2026-12-23,0.247,4.958,30191.49,8.73,-342.81,686.79
123245,集智转债,382.51,-3.89,300553,集智股份,65.71,-2.29,8.62,18.06,363.84,5.13,A,12.642,23.478,2.7,2030-08-14,3.89,1.537,48285.46,81.02,-26.08,387.64
111015,东亚转债,134.068,0.07,605177,东亚药业,25.86,3.9,1.74,20.28,127.52,5.14,A+,14.196,26.364,22.7,2029-07-06,2.784,6.662,8627.31,9.62,-4.41,139.21
113043,财通转债,110.559,-1.44,601108,财通证券,8.36,-2.34,0.98,7.98,104.76,5.53,AAA,,10.374,9.8,2026-12-10,0.211,37.992,14477.45,3.44,-19.81,116.09
123207,冠中转债,199.02,0.09,300948,冠中生态,19.63,-0.15,3.21,10.44,188.03,5.85,A-,7.308,13.572,4.8,2029-07-21,2.825,1.455,53299.64,180.24,-16.88,204.87
113605,大参转债,110.57,-0.38,603233,大参林,17.55,-2.34,2.59,16.86,104.09,6.22,AA,11.802,21.918,7.0,2026-10-22,0.077,14.043,6633.65,4.26,-6.97,116.79
128134,鸿路转债,110.9,-2.38,002541,鸿路钢构,18.26,-7.26,1.29,17.49,104.4,6.22,AA,12.243,22.737,6.2,2026-10-09,0.041,6.115,29992.68,44.07,-21.13,117.12
127061,美锦转债,108.5,0.29,000723,美锦能源,3.52,0.0,1.24,3.47,101.44,6.96,A,2.429,4.511,17.9,2028-04-20,1.573,27.742,8798.79,2.93,7.01,115.46
113062,常银转债,126.297,-0.63,601128,常熟银行,6.17,-0.32,0.67,5.25,117.52,7.47,AAA,,6.825,26.7,2028-09-15,1.978,59.994,10673.02,1.4,-7.53,133.77
113681,镇洋转债,134.92,-0.88,603213,镇洋发展,13.62,-1.02,3.26,10.95,124.38,8.47,AA-,7.665,14.235,9.0,2029-12-29,3.266,5.476,3719.79,5.02,-3.77,143.39
118058,微导转债,364.79,-2.32,688147,微导纳米,111.0,-3.81,16.66,33.29,333.43,9.4,AA,23.303,43.277,2.3,2031-08-06,4.869,11.698,47880.4,11.06,-21.48,374.19
110081,闻泰转债,101.605,0.27,600745,*ST闻泰,17.04,-0.35,0.89,18.36,92.81,9.48,BBB-,12.852,23.868,31.8,2027-07-28,0.841,71.5,11706.74,1.61,7.51,111.09
