snapshot_date,rank,code,name,price,premium_rate,double_low,ytm,remaining_years,remaining_size,amount,turnover_rate,rating,stock_code,stock_name,stock_price,stock_change_pct,stock_pb,redeem_status,score,filter_reason,price_rank,premium_rank,ytm_rank,amount_rank,size_rank,rating_rank
2026-08-28,,110076,华海转债,113.726,14.0,127.73,-18.12,0.181,18.424,4657.51,2.23,AA,600521,华海药业,16.46,-1.08,2.52,,,maturity_too_close,,,,,,
2026-08-28,,113043,财通转债,119.821,8.9,128.72,-40.87,0.285,37.992,7900.94,1.73,AAA,601108,财通证券,8.78,-0.57,1.06,,,maturity_too_close,,,,,,
2026-08-28,,123076,强力转债,127.5,15.81,143.31,-50.61,0.227,3.393,5866.36,13.44,AA-,300429,强力新材,11.67,2.73,3.62,,,maturity_too_close,,,,,,
2026-08-28,,128134,鸿路转债,117.29,1.45,118.74,-55.35,0.115,15.64,8676.09,4.72,AA,002541,鸿路钢构,20.22,1.81,1.36,已公告强赎,,maturity_too_close|redeem_risk,,,,,,
2026-08-28,,113046,金田转债,136.088,6.73,142.82,-33.97,0.564,14.992,14187.16,6.95,AA+,601609,金田股份,12.98,-2.77,2.17,,,price_too_high,,,,,,
2026-08-28,,113066,平煤转债,138.816,4.92,143.74,-8.91,2.551,14.274,31869.29,15.97,AAA,601666,平煤股份,9.87,-0.4,0.97,,,price_too_high,,,,,,
2026-08-28,,113681,镇洋转债,139.852,9.38,149.23,-4.73,3.34,5.476,3742.11,4.88,AA-,603213,镇洋发展,14.0,0.29,3.15,,,price_too_high,,,,,,
2026-08-28,,113058,友发转债,134.362,14.87,149.23,-10.03,1.589,18.638,4997.19,1.99,AA,601686,友发集团,5.24,0.38,1.09,,,price_too_high,,,,,,
2026-08-28,,123243,严牌转债,209.366,6.68,216.05,-13.91,3.869,2.607,33789.93,60.52,A+,301081,严牌股份,14.17,0.5,2.89,,,price_too_high,,,,,,
2026-08-28,,128138,侨银转债,131.0,10.47,141.47,-3.48,0.222,4.199,5342.01,9.71,A+,002973,侨银股份,12.57,1.62,2.0,,,price_too_high|maturity_too_close,,,,,,
2026-08-28,,123091,长海转债,131.2,14.94,146.14,-48.45,0.321,5.461,24112.79,33.5,AA,300196,长海股份,17.11,0.29,1.45,,,price_too_high|maturity_too_close,,,,,,
2026-08-28,,110077,洪城转债,205.124,0.51,205.63,-203.93,0.23,5.837,6060.5,5.06,AA+,600461,洪城环境,9.0,0.56,1.16,公告不强赎,,price_too_high|maturity_too_close|redeem_risk,,,,,,
2026-08-28,,113615,金诚转债,778.052,5.87,783.92,-269.37,0.321,4.958,50271.74,13.17,AA,603979,金诚信,81.72,1.71,4.11,公告不强赎,,price_too_high|maturity_too_close|redeem_risk,,,,,,
2026-08-28,,132026,G三峡EB2,135.2,2.2,137.4,-26.53,0.759,94.986,4100.54,0.32,AAA,600900,长江电力,28.05,-0.18,3.01,公告不强赎,,price_too_high|redeem_risk,,,,,,
2026-08-28,,123112,万讯转债,160.292,0.46,160.75,,,2.051,67315.6,200.17,AA-,300112,万讯自控,10.26,-4.11,3.02,已公告强赎,,price_too_high|redeem_risk,,,,,,
2026-08-28,,127067,恒逸转2,189.031,0.09,189.12,,,4.445,117191.93,140.14,AA+,000703,恒逸石化,19.49,1.51,2.44,已公告强赎,,price_too_high|redeem_risk,,,,,,
2026-08-28,,123207,冠中转债,223.368,8.77,232.14,-19.78,2.899,1.455,29817.73,91.82,A-,300948,冠中生态,21.44,2.88,3.51,公告不强赎,,price_too_high|redeem_risk,,,,,,
2026-08-28,,127080,声迅转债,270.7,11.9,282.6,-30.02,2.343,2.793,17107.02,22.34,A,003004,声迅股份,70.01,-0.7,8.3,公告不强赎,,price_too_high|redeem_risk,,,,,,
2026-08-28,,123213,天源转债,310.88,11.93,322.81,-29.08,2.918,3.26,59562.44,57.64,AA-,301127,武汉天源,19.72,1.23,3.86,公告不强赎,,price_too_high|redeem_risk,,,,,,
2026-08-28,,110081,闻泰转债,109.318,1.42,110.74,-1.32,0.915,72.051,73094.08,9.33,BBB+,600745,*ST闻泰,19.79,3.56,1.03,,,st_stock,,,,,,
