代码,名称,现价,正股代码,正股名称,规模,剩余规模,转股起始日,最后交易日,到期日,转股价,强赎触发比,强赎触发价,正股价,强赎价,强赎天计数,强赎条款,强赎状态
118015,芯海转债,128.666,688595,芯海科技,4.1,4.1,2023-01-30,,2028-07-21,55.22,130,71.786,28.67,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
118066,统联转债,132.011,688210,统联精密,5.76,5.76,2026-09-06,,2032-03-02,56.2,130,73.06,31.15,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的130%（含130%）,
113701,祥和转债,148.189,603500,祥和实业,4.0,4.0,2026-09-09,,2032-03-02,13.37,130,17.381,9.68,,0/15 | 30,如果公司股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
127113,长高转债,164.76,002452,长高电气,7.59,7.586,2026-09-14,,2032-03-08,10.92,130,14.196,11.34,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
123266,博士转债,140.81,300622,博士眼镜,3.75,3.75,2026-09-24,,2032-03-17,21.54,130,28.002,14.82,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
118067,上26转债,134.629,688533,上声电子,3.25,3.25,2026-09-24,,2032-03-17,32.25,130,41.925,20.94,,0/15 | 30,在本次发行的可转换公司债券转股期内，如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%（含130%）,
123267,珂玛转债,317.7,301611,珂玛科技,7.5,7.5,2026-10-22,,2032-04-15,97.47,130,126.711,103.04,,0/15 | 30,如果公司股票在任意连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
113702,斯达转债,176.497,603290,斯达半导,15.0,15.0,2026-10-22,,2032-04-15,104.79,130,136.227,93.25,,0/15 | 30,公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
123268,本川转债,192.8,300964,本川智能,4.69,4.69,2026-10-23,,2032-04-16,54.13,130,70.369,59.45,,0/15 | 30,如果公司A 股股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的130%（含130%）,
123269,金杨转债,149.19,301210,金杨精密,9.8,9.8,2026-10-26,,2032-04-19,28.24,130,36.712,24.22,,0/15 | 30,如果公司股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
123270,盛德转债,234.0,300881,盛德鑫泰,4.05,4.05,2026-12-07,,2032-05-31,53.68,130,69.784,31.49,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
123271,通合转债,171.501,300491,通合科技,5.22,5.219,2026-12-08,,2032-06-01,33.18,130,43.134,32.23,,0/15 | 30,如果公司A 股股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的130%（含130%）；,
118068,迪威转债,134.008,688377,迪威尔,9.08,9.08,2026-12-10,,2032-06-03,32.49,130,42.237,19.15,,0/15 | 30,在转股期内，如果公司股票在任意连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
113703,翔26转债,138.288,603112,华翔股份,13.01,13.01,2026-12-14,,2032-06-07,21.94,130,28.522,15.89,,0/15 | 30,公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
113704,春风转债,180.886,603129,春风动力,21.79,21.79,2026-12-16,,2032-06-09,241.7,130,314.21,304.13,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含130%）,
118069,爱科转债,162.961,688092,爱科科技,2.67,2.67,2026-12-17,,2032-06-10,28.53,130,37.089,23.13,,0/15 | 30,在本次发行的可转换公司债券转股期内，如果公司A 股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%（含130%）,
123272,中汽转债,156.71,301215,中汽股份,10.39,10.39,2026-12-17,,2032-06-10,5.99,130,7.787,5.4,,0/15 | 30,如果公司股票在任意连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
113705,豪26转债,144.582,603809,豪能股份,18.0,18.0,2026-12-22,,2032-06-14,10.74,130,13.962,8.98,,0/15 | 30,在转股期内，如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
113706,金帝转债,156.936,603270,金帝股份,9.7,9.7,2026-12-22,,2032-06-14,30.62,130,39.806,28.05,,0/15 | 30,公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
123273,三江转债,357.98,301059,金三江,2.9,2.9,2026-12-24,,2032-06-16,14.43,130,18.759,11.84,,0/15 | 30,如果公司股票在任意连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
118070,南芯转债,162.07,688484,南芯科技,15.869,15.869,2026-12-25,,2032-06-17,43.71,130,56.823,37.62,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
118071,华峰转债,234.795,688200,华峰测控,7.49,7.49,2026-12-29,,2032-06-22,335.79,130,436.527,400.0,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
110101,宝钛转债,157.008,600456,宝钛股份,35.0,35.0,2026-12-30,,2032-06-23,30.98,130,40.274,27.38,,0/15 | 30,如果公司股票在任意连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%（含130%）,
118072,鼎通转债,197.459,688668,鼎通科技,9.3,9.3,2026-12-30,,2032-06-23,246.0,130,319.8,269.0,,0/15 | 30,在本次发行的可转换公司债券转股期内，如果公司A 股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%（含130%）,
111025,圣泉转债,169.267,605589,圣泉集团,25.0,25.0,2027-01-01,,2032-06-24,42.38,130,55.094,40.12,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
123274,维科转债,144.7,301499,维科精密,6.3,6.3,2027-01-04,,2032-06-25,35.62,130,46.306,25.08,,0/15 | 30,在本次发行的可转换公司债券转股期内，如果公司股票连续30 个交易日中至少有 15 个交易日的收盘价格不低于当期转股价格的130%（含130%）,
127114,宜化转债,140.994,000422,湖北宜化,33.0,33.0,2027-01-04,,2032-06-25,14.08,130,18.304,12.57,,0/15 | 30,如果公司 A 股股票在任意连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的130%（含130%）,
113707,科博转债,173.592,603786,科博达,14.91,14.91,2027-01-11,,2032-07-02,45.56,130,59.228,39.89,,0/15 | 30,如果公司股票在任意连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%（含130%）,
123275,肇民转债,143.83,301000,肇民科技,5.9,5.9,2027-01-15,,2032-07-08,33.8,130,43.94,24.4,,0/15 | 30,如果公司股票在任意连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
110102,江农转债,161.6,600389,江山股份,11.85,11.85,2027-01-20,,2032-07-13,20.64,130,26.832,18.81,,0/15 | 30,在本次发行的可转换公司债券转股期内，如果公司A 股股票连续30个交易日中至少有 15 个交易日的收盘价格不低于当期转股价格的130%（含130%）,
113708,曙26转债,153.001,603019,中科曙光,80.0,80.0,2027-01-21,,2032-07-14,108.89,130,141.557,86.54,,0/15 | 30,公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
118073,赛斯转债,174.92,688480,赛恩斯,5.519,5.519,2027-01-25,,2032-07-16,88.16,130,114.608,75.2,,0/15 | 30,如果公司股票连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
123276,久吾转02,167.939,300631,久吾高科,3.0,3.0,2027-01-25,,2032-07-19,23.78,130,30.914,21.8,,0/15 | 30,在本次发行的可转换公司债券转股期内，如果公司股票任意连续30 个交易日中至少有 15 个交易日的收盘价格不低于当期转股价格的130%（含130%）,
110103,申能转债,149.0,600642,申能股份,20.0,20.0,2027-02-01,,2032-07-23,8.74,130,11.362,8.42,,0/15 | 30,在本次发行的可转债转股期内，如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含130%）,
127115,炬申转债,177.378,001202,炬申股份,3.8,3.8,2027-02-01,,2032-07-23,13.76,130,17.888,13.83,,0/15 | 30,在本次发行的可转换公司债券转股期内，公司A 股股票在任意连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%（含130%）,
118074,特宝转债,183.007,688278,特宝生物,15.33,15.33,2027-02-03,,2032-07-27,58.56,130,76.128,59.05,,0/15 | 30,如果公司A 股股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的130%（含130%）,
123277,玉禾转债,147.8,300815,玉禾田,15.0,15.0,2027-02-04,,2032-07-28,16.35,130,21.255,16.02,,0/15 | 30,如果公司股票连续30 个交易日中至少有 15 个交易日的收盘价格不低于当期转股价格的130%（含130%）,
118075,奥普转债,199.259,688686,奥普特,12.7,12.7,2027-02-04,,2032-07-28,150.03,130,195.039,137.05,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含130%）,
113709,振26转债,176.366,603067,振华股份,8.78,8.78,2027-02-05,,2032-07-29,40.33,130,52.429,35.67,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%（含130%）,
123278,合金转债,184.496,300697,电工合金,5.45,5.45,2027-02-05,,2032-07-29,13.98,130,18.174,15.67,,0/15 | 30,如果公司股票连续30 个交易日中至少有 15 个交易日的收盘价格不低于当期转股价格的 130%（含130%）；,
123279,天脉转债,182.0,301626,苏州天脉,7.86,7.86,2027-02-08,,2032-08-02,267.33,130,347.529,266.67,,0/15 | 30,如果公司股票连续30 个交易日中至少有 15 个交易日的收盘价格不低于当期转股价格的130%（含130%）,
123280,三鑫转债,162.05,300453,三鑫医疗,5.3,5.3,2027-02-10,,2032-08-03,9.72,130,12.636,9.71,,0/15 | 30,在转股期内，如果公司股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含本数）；,
111026,派克转债,160.353,605123,派克新材,15.8,15.8,2027-02-12,,2032-08-05,81.8,130,106.34,76.68,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的130%（含130%）,
118076,先锋转债,177.265,688605,先锋精科,7.5,7.5,2027-02-12,,2032-08-05,86.4,130,112.32,72.65,,0/15 | 30,公司股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,
123281,中仑转债,156.44,301565,中仑新材,10.68,10.68,2027-02-12,,2032-08-05,20.28,130,26.364,20.41,,0/15 | 30,如果公司股票在任意连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
123282,震裕转02,100.0,300953,震裕科技,18.8,18.8,2027-02-22,,2032-08-16,104.85,130,136.305,94.5,,0/15 | 30,如果公司股票在任意连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,
123283,丰茂转债,100.0,301459,丰茂股份,6.075,6.075,2027-02-24,,2032-08-17,35.59,130,46.267,31.7,,0/15 | 30,在转股期内，如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
123284,强达转债,100.0,301628,强达电路,5.5,5.5,2027-02-25,,2032-08-18,84.04,130,109.252,92.57,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,
132024,26江铜EB,137.458,600362,江西铜业,50.0,50.0,2027-04-09,,2031-04-09,52.4,120,62.88,49.2,,0/15 | 30,在本期可交换债换股期内，如果江铜股份 A 股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期换股价格的 120%（含 120%），公司有权按照本期可交换债面值加当期应计利息的价格赎回全部未换股的本期可交换债。本期可交换债的赎回期与换股期相同，即发行结束之日满十二个月后的第一个交易日起至可交换债到期日前一交易日止。,
113673,岱美转债,194.233,603730,岱美股份,9.079,9.078,2024-01-24,,2029-07-18,7.12,130,9.256,10.87,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,公告不强赎
127080,声迅转债,273.54,003004,声迅股份,2.8,2.793,2023-07-07,,2028-12-30,28.94,130,37.622,70.5,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,公告不强赎
118016,京源转债,160.161,688096,京源环保,3.325,1.675,2023-02-13,,2028-08-05,6.91,130,8.983,8.71,,0/15 | 30,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的130%（含130%），,公告不强赎
123160,泰福转债,161.399,300992,泰福泵业,3.349,2.315,2023-04-11,,2028-09-28,19.7,130,25.61,24.76,,0/15 | 30,如果公司股票在连续 30 个交易日中至少 15 个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,公告不强赎
118058,微导转债,477.098,688147,微导纳米,11.7,11.699,2026-02-12,,2031-08-06,33.29,130,43.277,121.9,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,公告不强赎
123207,冠中转债,223.1,300948,冠中生态,4.0,1.455,2024-01-29,,2029-07-21,10.44,130,13.572,20.84,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,公告不强赎
127070,大中转债,332.0,001203,大中矿业,15.2,9.342,2023-02-23,,2028-08-17,10.56,130,13.728,27.58,,0/15 | 30,如果公司A股股票在任意连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,公告不强赎
118050,航宇转债,258.581,688239,航宇科技,6.67,6.597,2025-02-27,,2030-08-21,24.81,130,32.253,49.29,,0/15 | 30,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,公告不强赎
123245,集智转债,311.368,300553,集智股份,2.546,1.537,2025-02-20,,2030-08-14,18.06,130,23.478,44.62,,0/15 | 30,如果公司 A 股股票在任意连续 30 个交易日中至少 15 个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,公告不强赎
118061,茂莱转债,197.422,688502,茂莱光学,5.625,5.622,2026-05-27,,2031-11-21,364.15,130,473.395,453.84,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,公告不强赎
123213,天源转债,317.178,301127,武汉天源,10.0,3.26,2024-02-05,,2029-07-28,7.1,130,9.23,19.48,,0/15 | 30,如果公司 A 股股票在任意连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,公告不强赎
127096,泰坦转债,535.77,003036,泰坦股份,2.955,2.875,2024-05-06,,2029-10-25,13.2,130,17.16,53.96,,0/15 | 30,如果公司 A 股股票连续 30 个交易日中至少有 15 个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,公告不强赎
123247,万凯转债,195.76,301216,万凯新材,27.0,19.642,2025-02-24,,2030-08-16,11.15,130,14.495,17.8,,0/15 | 30,在本次可转债转股期内，如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%），,公告不强赎
111012,福新转债,364.901,605488,福莱新材,4.29,1.016,2023-07-10,,2029-01-04,11.11,130,14.443,29.5,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,公告不强赎
118062,天准转债,230.647,688003,天准科技,8.72,8.719,2026-06-18,,2031-12-12,55.13,120,66.156,85.06,,0/15 | 30,在转股期内，公司股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 120%（含 120%）；,公告不强赎
118051,皓元转债,314.508,688131,皓元医药,8.223,8.218,2025-06-04,,2030-11-28,40.22,130,52.286,96.27,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,公告不强赎
113677,华懋转债,324.859,603306,华懋科技,10.5,10.489,2024-03-20,,2029-09-14,33.66,130,43.758,77.47,,0/15 | 30,如果公司股票连续 30 个交易日中至少有 15 个交易日的收盘价格高于当期转股价格的 130%（含 130%）；,公告不强赎
111000,起帆转债,139.388,605222,起帆电缆,10.0,9.991,2021-11-29,,2027-05-24,17.29,130,22.477,20.42,,0/15 | 30,如果公司A股股票连续30个交易日中至少有15个交易日的收盘价格不低于当期转股价格的130%(含130%),公告不强赎
118044,赛特转债,150.685,688398,赛特新材,4.42,4.42,2024-03-15,,2029-09-11,18.85,130,24.505,20.35,,0/15 | 30,如果公司股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,公告不强赎
127088,赫达转债,180.998,002810,山东赫达,6.0,5.996,2024-01-08,,2029-07-03,16.61,130,21.593,21.5,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,公告不强赎
123255,鼎龙转债,409.02,300054,鼎龙股份,9.1,9.095,2025-10-09,,2031-04-02,28.38,130,36.894,75.0,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,公告不强赎
132026,G三峡EB2,135.913,600900,长江电力,100.0,94.986,2023-06-02,,2027-06-01,21.2,130,27.56,28.1,,0/15 | 30,在本期可交换债换股期内，如果长江电力 A 股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期换股价格的 130%（含 130%），公司有权按照本期可交换债面值加当期应计利息的价格赎回全部未换股的本期可交换债。,公告不强赎
118064,联瑞转债,426.516,688300,联瑞新材,6.95,6.949,2026-07-14,,2032-01-08,63.05,130,81.965,186.24,,0/15 | 30,如果公司A 股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%（含130%）,公告不强赎
118056,路维转债,291.827,688401,路维光电,6.15,6.145,2025-12-17,,2031-06-11,35.29,130,45.877,69.12,,0/15 | 30,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%,公告不强赎
127053,豪美转债,192.5,002988,豪美新材,8.24,2.575,2022-07-28,,2028-01-24,17.23,130,22.399,24.44,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,公告不强赎
118060,瑞可转债,199.342,688800,瑞可达,10.0,9.999,2026-05-20,,2031-11-14,52.53,130,68.289,68.45,,0/15 | 30,如果公司股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,公告不强赎
123131,奥飞转债,284.588,300738,奥飞数据,6.35,3.159,2022-06-09,,2027-12-03,10.05,130,13.065,20.86,,0/15 | 30,如果公司股票在任意连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%（含130%）,公告不强赎
118059,颀中转债,206.888,688352,颀中科技,8.5,8.498,2026-05-07,,2031-11-03,13.7,130,17.81,18.46,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,公告不强赎
127092,运机转债,295.869,001288,运机集团,7.3,5.249,2024-03-27,,2029-09-21,11.91,130,15.483,25.87,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,公告不强赎
123176,精测转2,478.0,300567,精测电子,12.76,12.753,2023-09-08,,2029-03-02,64.51,130,83.863,221.8,,0/15 | 30,如果公司股票在任意连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的130.00%（含）,公告不强赎
123158,宙邦转债,237.02,300037,新宙邦,19.7,18.046,2023-03-30,,2028-09-26,40.49,130,52.637,65.39,,0/15 | 30,如果公司股票在任意连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,公告不强赎
123187,超达转债,198.3,301186,超达装备,4.69,2.242,2023-10-11,,2029-04-04,21.77,130,28.301,34.6,,0/15 | 30,如果公司股票在任意连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%（含）,公告不强赎
113691,和邦转债,151.371,603077,和邦生物,46.0,45.991,2025-05-06,,2030-10-28,2.0,130,2.6,2.4,,0/15 | 30,如果公司股票在任意连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含）；,公告不强赎
127055,精装转债,186.0,002989,中天精装,5.77,2.081,2022-08-29,,2028-02-22,18.5,130,24.05,23.7,,0/15 | 30,"如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含
130%）",公告不强赎
118030,睿创转债,574.423,688002,睿创微纳,15.647,12.622,2023-07-06,,2028-12-30,38.66,130,50.258,161.7,,0/15 | 30,如果公司 A 股股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,公告不强赎
127037,银轮转债,554.286,002126,银轮股份,7.0,5.055,2021-12-13,,2027-06-07,10.27,130,13.351,42.3,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日 的收盘价格不低于当期转股价格的 130%(含 130%),公告不强赎
123259,锦浪转02,154.85,300763,锦浪科技,16.766,16.763,2026-04-23,,2031-10-17,72.41,130,94.133,61.75,,0/15 | 30,如果公司股票连续 30 个交易日中至少有 15 个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,公告不强赎
110077,洪城转债,204.245,600461,洪城环境,18.0,5.837,2021-05-26,,2026-11-20,4.41,130,5.733,8.95,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),公告不强赎
113615,金诚转债,762.759,603979,金诚信,10.0,4.958,2021-06-29,,2026-12-23,11.12,130,14.456,80.35,,0/15 | 30,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),公告不强赎
