代码,转债名称,现价,涨跌幅,正股代码,正股名称,正股价,正股涨跌,正股PB,转股价,转股价值,转股溢价率,债券评级,回售触发价,强赎触发价,转债占比,到期时间,剩余年限,剩余规模,成交额,换手率,到期税前收益,双低
123144,裕兴转债,131.2,-0.08,300305,裕兴股份,6.13,-0.16,1.15,7.0,87.57,49.82,A,4.9,9.1,30.4,2028-04-11,1.625,5.997,3158.79,4.02,-6.89,181.02
113643,风语转债,140.998,0.78,603466,风语筑,11.09,1.65,3.12,11.8,93.98,50.02,AA-,8.26,15.34,7.6,2028-03-25,1.578,4.992,6625.33,9.41,-11.28,191.02
110087,天业转债,125.699,-0.21,600075,新疆天业,4.69,-0.21,0.86,5.6,83.75,50.09,AA+,3.92,7.28,37.4,2028-06-23,1.825,29.975,3563.75,0.94,-7.21,175.79
113054,绿动转债,122.925,0.07,601330,绿色动力,7.07,-0.14,1.19,8.67,81.55,50.74,AA+,6.069,11.271,33.7,2028-02-25,1.499,23.598,4366.4,1.51,-6.78,173.67
123277,玉禾转债,147.8,1.66,300815,玉禾田,16.02,0.19,1.36,16.35,97.98,50.84,AA,11.445,21.255,23.9,2032-07-28,5.923,15.0,15284.35,6.93,-4.4,198.64
123183,海顺转债,130.721,-0.23,300501,海顺新材,10.07,0.7,1.81,11.63,86.59,50.97,AA-,8.141,15.119,22.7,2029-03-23,2.573,6.329,3158.58,3.8,-3.81,181.69
111003,聚合转债,143.72,0.04,605166,聚合顺,8.38,-0.12,1.31,8.85,94.69,51.78,AA-,6.195,11.505,7.7,2028-03-07,1.529,2.035,2015.33,6.89,-12.52,195.5
127089,晶澳转债,122.899,-0.52,002459,晶澳科技,7.18,-1.24,1.12,8.9,80.67,52.34,AA+,6.23,11.57,37.7,2029-07-18,2.893,89.588,4000.75,0.36,-3.42,175.24
123133,佩蒂转债,130.209,1.09,300673,佩蒂股份,12.81,3.72,1.75,15.0,85.4,52.47,AA-,10.5,19.5,35.0,2027-12-22,1.321,7.198,3919.47,4.18,-7.89,182.68
113680,丽岛转债,138.379,-0.85,603937,丽岛新材,11.69,-1.52,1.55,12.91,90.55,52.82,A+,9.037,16.783,12.3,2029-11-15,3.222,2.998,2356.64,5.67,-4.35,191.2
118060,瑞可转债,199.342,4.59,688800,瑞可达,68.45,12.16,7.83,52.53,130.31,52.98,AA-,36.771,68.289,5.1,2031-11-14,5.219,9.999,67490.17,34.13,-10.01,252.32
118059,颀中转债,206.888,4.72,688352,颀中科技,18.46,8.27,3.8,13.7,134.75,53.54,AA+,9.59,17.81,12.6,2031-11-03,5.189,8.498,80536.68,46.75,-11.22,260.43
118012,微芯转债,158.795,0.57,688321,微芯生物,26.19,1.71,4.55,25.34,103.35,53.64,A+,17.738,32.942,4.7,2028-07-05,1.858,4.995,10493.55,13.27,-15.14,212.44
110093,神马转债,125.459,0.07,600810,神马股份,6.57,1.86,0.77,8.08,81.31,54.29,AAA,5.656,10.504,31.3,2029-03-16,2.553,22.199,3680.58,1.32,-5.1,179.75
110103,申能转债,149.0,0.18,600642,申能股份,8.42,-0.12,0.97,8.74,96.34,54.66,AAA,6.118,11.362,4.9,2032-07-23,5.91,20.0,10123.41,3.4,-5.04,203.66
123255,鼎龙转债,409.02,6.65,300054,鼎龙股份,75.0,3.89,12.7,28.38,264.27,54.77,AA,19.866,36.894,1.6,2031-04-02,4.6,9.095,106087.99,29.18,-24.45,463.79
113665,汇通转债,130.032,0.33,603176,汇通集团,5.26,-0.94,2.22,6.28,83.76,55.25,A+,4.396,8.164,14.8,2028-12-15,2.304,3.596,3729.63,7.99,-4.03,185.28
123281,中仑转债,156.44,1.45,301565,中仑新材,20.41,1.49,3.32,20.28,100.64,55.44,AA-,14.196,26.364,40.9,2032-08-05,5.945,10.68,23589.37,14.17,-5.28,211.88
113678,中贝转债,143.99,1.12,603220,中贝通信,18.91,1.67,2.58,20.47,92.38,55.87,A+,14.329,26.611,5.0,2029-10-19,3.148,5.106,7699.63,10.52,-5.64,199.86
118031,天23转债,123.155,-0.21,688599,天合光能,12.54,-1.72,1.42,16.0,78.38,57.14,AA,11.2,20.8,19.9,2029-02-13,2.469,58.512,6061.39,0.84,-1.64,180.3
123155,中陆转债,134.88,-0.13,301040,中环海陆,27.19,0.3,3.6,31.76,85.61,57.55,A+,22.232,41.288,14.0,2028-08-12,1.962,3.6,2618.19,5.39,-6.87,192.43
123142,申昊转债,125.799,0.64,300853,申昊科技,26.86,0.67,6.48,33.71,79.68,57.88,BBB+,23.597,43.823,18.6,2028-03-18,1.559,5.494,1800.52,2.62,-7.07,183.68
127114,宜化转债,140.994,0.72,000422,湖北宜化,12.57,1.13,1.77,14.08,89.28,57.93,AA+,9.856,18.304,24.6,2032-06-25,5.833,33.0,8467.43,1.82,-3.66,198.92
127093,章鼓转债,130.695,-0.19,002598,ST章鼓,6.86,-0.44,1.6,8.3,82.65,58.13,A,5.81,10.79,12.3,2029-10-17,3.143,2.425,793.97,2.5,-3.25,188.83
118061,茂莱转债,197.422,4.77,688502,茂莱光学,453.84,6.91,19.05,364.15,124.63,58.41,A+,254.905,473.395,2.3,2031-11-21,5.238,5.622,62264.02,56.94,-9.51,255.83
127054,双箭转债,126.429,-0.56,002381,双箭股份,5.55,-1.77,1.05,6.96,79.74,58.55,AA,4.872,9.048,28.7,2028-02-11,1.46,5.136,2834.83,4.36,-7.04,184.98
127113,长高转债,164.76,0.83,002452,长高电气,11.34,-0.87,2.51,10.92,103.85,58.66,AA-,7.644,14.196,12.9,2032-03-08,5.534,7.586,3031.19,2.44,-6.56,223.42
113699,金25转债,203.218,0.24,603979,金诚信,80.35,-0.45,4.04,62.8,127.95,58.83,AA,43.96,81.64,4.0,2031-09-26,5.085,19.998,21979.98,5.4,-10.63,262.05
127112,尚太转债,161.7,0.09,001301,尚太科技,60.55,-3.69,3.06,60.02,100.88,60.28,AA+,42.014,78.026,11.0,2032-01-16,5.392,17.339,10150.84,3.62,-6.76,221.98
127108,太能转债,125.226,-0.09,000591,太阳能,4.32,0.0,0.7,5.54,77.98,60.59,AA+,3.878,7.202,17.5,2031-03-28,4.586,29.498,4685.76,1.27,-1.52,185.82
127059,永东转2,131.603,-0.09,002753,永东股份,6.64,-0.15,1.06,8.11,81.87,60.74,AA-,5.677,10.543,19.3,2028-04-08,1.616,3.79,2798.58,5.6,-7.1,192.34
113688,国检转债,137.354,-0.38,603060,国检集团,5.5,-0.36,2.17,6.45,85.27,61.08,AA+,4.515,8.385,18.1,2030-10-17,4.143,7.997,1712.08,1.56,-4.0,198.43
127111,金威转债,142.371,1.45,002626,金达威,16.91,0.24,2.45,19.19,88.12,61.57,AA,13.433,24.947,12.5,2031-08-20,4.984,12.924,5439.7,2.97,-4.51,203.94
123280,三鑫转债,162.05,0.34,300453,三鑫医疗,9.71,1.68,3.4,9.72,99.9,62.22,AA-,7.776,12.636,15.1,2032-08-03,5.94,5.3,22540.38,26.24,-5.85,224.27
113652,伟22转债,128.587,0.23,603568,伟明环保,15.04,0.07,2.1,19.02,79.08,62.61,AA,13.314,24.726,4.8,2028-07-22,1.904,14.766,2332.85,1.23,-7.15,191.2
127104,姚记转债,144.19,-0.17,002605,姚记科技,17.36,-1.2,1.83,19.58,88.66,62.63,A+,13.706,25.454,9.9,2030-01-24,3.414,5.822,1169.26,1.39,-5.3,206.82
123071,天能转债,114.716,0.0,300569,天能重工,4.71,-0.21,0.9,6.68,70.51,62.7,AA-,4.676,8.684,14.4,2026-10-21,0.151,6.937,4232.84,5.32,1.67,177.42
123237,佳禾转债,137.09,0.09,300793,佳禾智能,11.33,1.07,1.53,13.46,84.18,62.86,A+,9.422,17.498,10.2,2030-01-04,3.359,4.314,1455.18,2.46,-4.62,199.95
123195,蓝晓转02,175.299,0.0,300487,蓝晓科技,63.5,1.8,6.84,59.21,107.25,63.46,A+,41.447,76.973,2.8,2029-04-17,2.641,5.455,9044.48,9.39,-13.79,238.76
123278,合金转债,184.496,0.52,300697,电工合金,15.67,-2.25,5.22,13.98,112.09,64.6,AA-,9.786,18.174,10.5,2032-07-29,5.926,5.45,70346.11,69.58,-7.92,249.1
123122,富瀚转债,127.94,1.16,300613,富瀚微,70.68,7.16,5.47,91.5,77.25,65.63,A+,64.05,118.95,3.7,2027-08-06,0.943,5.801,10613.81,14.31,-10.76,193.57
127072,博实转债,137.44,1.27,002698,博实股份,12.26,0.57,2.95,14.81,82.78,66.03,AA,10.367,19.253,4.3,2028-09-22,2.074,4.498,3553.13,5.77,-8.28,203.47
110090,爱迪转债,134.443,-0.43,600933,爱柯迪,13.88,-0.36,1.44,17.15,80.93,66.12,AA,12.005,22.295,11.5,2028-09-23,2.077,15.695,3905.66,1.85,-8.24,200.56
123224,宇邦转债,137.169,0.12,301266,宇邦新材,23.26,0.39,1.78,28.17,82.57,66.12,A+,19.719,36.621,9.0,2029-09-19,3.066,2.848,1995.49,5.1,-4.44,203.29
111021,奥锐转债,139.614,0.31,605116,奥锐特,20.53,1.94,3.07,24.6,83.46,67.29,AA-,17.22,31.98,9.7,2030-07-26,3.915,8.121,3169.28,2.8,-4.0,206.9
110095,双良转债,118.469,0.03,600481,双良节能,4.34,-0.23,2.02,6.18,70.23,68.7,AA-,4.326,8.034,15.6,2029-08-08,2.951,14.006,2822.86,1.7,-1.52,187.17
110100,龙建转债,122.834,-0.1,600853,龙建股份,3.34,-0.89,0.8,4.59,72.77,68.8,AA,3.213,5.967,29.5,2032-01-22,5.408,10.0,5029.55,4.09,-1.47,191.63
123214,东宝转债,132.06,0.12,300239,东宝生物,5.17,0.0,1.75,6.62,78.1,69.1,A+,4.634,8.606,14.9,2029-07-31,2.929,4.549,1121.73,1.87,-4.25,201.16
111020,合顺转债,134.653,-0.26,605166,聚合顺,8.38,-0.12,1.31,10.53,79.58,69.2,AA-,7.371,13.689,12.8,2030-07-22,3.904,3.38,1814.72,3.98,-3.1,203.85
123216,科顺转债,124.789,-0.03,300737,科顺股份,4.87,-0.2,1.34,6.61,73.68,69.37,AA-,4.627,8.593,50.8,2029-08-04,2.94,21.959,2017.05,0.74,-1.83,194.16
127049,希望转2,113.118,0.2,000876,新希望,7.07,0.86,1.46,10.59,66.76,69.44,AAA,7.413,13.767,25.6,2027-11-02,1.184,81.434,8771.0,0.95,-3.43,182.56
113692,保隆转债,132.367,0.13,603197,保隆科技,30.43,0.26,1.99,39.16,77.71,70.34,AA,27.412,50.908,21.6,2030-10-31,4.181,13.897,3610.66,1.96,-3.68,202.71
113674,华设转债,129.429,-0.26,603018,华设集团,5.28,-1.68,0.79,6.95,75.97,70.37,AA,4.865,9.035,9.2,2029-07-21,2.901,3.999,2337.92,4.51,-3.96,199.8
110086,精工转债,124.9,0.09,600496,精工钢构,3.35,-0.3,0.72,4.57,73.3,70.39,AA,3.199,5.941,30.0,2028-04-22,1.655,19.999,2600.76,1.04,-5.53,195.29
113698,凯众转债,138.949,-0.12,603037,凯众股份,10.23,-1.25,2.66,12.55,81.51,70.46,AA-,8.785,16.315,11.3,2031-08-15,4.97,3.079,2293.04,5.36,-4.04,209.41
118020,芳源转债,119.594,0.08,688148,芳源股份,6.31,-0.16,6.04,9.0,70.11,70.58,BBB,6.3,11.7,19.9,2028-09-23,2.077,6.417,1951.27,2.55,2.64,190.17
111026,派克转债,160.353,1.84,605123,派克新材,76.68,-0.03,1.99,81.8,93.74,71.06,AA,57.26,106.34,17.0,2032-08-05,5.945,15.8,42157.69,16.78,-5.7,231.41
113706,金帝转债,156.936,2.33,603270,金帝股份,28.05,1.56,2.68,30.62,91.61,71.31,AA,21.434,39.806,48.9,2032-06-14,5.803,9.7,5848.75,3.87,-4.75,228.25
123252,银邦转债,137.112,0.6,300337,银邦股份,9.97,1.01,4.57,12.5,79.76,71.91,AA-,8.75,16.25,11.1,2031-01-06,4.364,7.846,3115.67,2.9,-3.51,209.02
113694,清源转债,128.621,0.13,603628,清源股份,9.61,-1.94,1.97,12.85,74.79,71.99,A+,8.995,16.705,19.1,2031-04-08,4.616,4.999,1656.37,2.58,-1.75,200.61
123253,永贵转债,134.83,0.14,300351,永贵电器,14.26,1.49,2.24,18.19,78.4,71.99,AA-,12.733,23.647,26.1,2031-03-13,4.545,9.797,3597.4,2.72,-3.01,206.82
123220,易瑞转债,133.01,0.07,300942,易瑞生物,6.83,1.19,3.1,8.85,77.18,72.35,A+,6.195,11.505,10.5,2029-08-18,2.978,2.907,3171.34,8.17,-3.91,205.36
123223,九典转02,135.914,0.23,300705,九典制药,11.46,0.53,2.21,14.55,78.76,72.56,A+,10.185,18.915,4.8,2029-09-15,3.055,2.052,1771.11,6.34,-4.63,208.47
127102,浙建转债,122.2,-0.28,002761,浙江建投,7.2,-0.96,0.91,10.17,70.8,72.61,AA+,7.119,13.221,12.8,2029-12-25,3.332,9.951,1715.23,1.41,-2.66,194.81
113705,豪26转债,144.582,1.24,603809,豪能股份,8.98,-0.22,2.12,10.74,83.61,72.92,AA-,6.444,13.962,21.8,2032-06-14,5.803,18.0,3368.78,1.31,-4.1,217.5
123154,火星转债,127.665,0.33,300894,火星人,11.78,7.09,4.53,16.0,73.63,73.4,A+,11.2,20.8,15.3,2028-08-05,1.943,5.289,6987.95,10.33,-4.44,201.07
127069,小熊转债,130.106,0.58,002959,小熊电器,32.73,-1.03,1.72,43.71,74.88,73.75,AA-,30.597,56.823,11.0,2028-08-12,1.962,5.041,3148.68,4.8,-5.12,203.86
123272,中汽转债,156.71,-0.07,301215,中汽股份,5.4,-1.46,2.37,5.99,90.15,73.83,AA+,4.193,7.787,14.5,2032-06-10,5.792,10.39,4298.06,2.64,-5.63,230.54
123269,金杨转债,149.19,0.74,301210,金杨精密,24.22,0.92,1.92,28.24,85.77,73.95,AA-,19.768,36.712,65.9,2032-04-19,5.649,9.8,4467.48,3.06,-4.75,223.14
113053,隆22转债,121.074,0.12,601012,隆基绿能,12.15,-1.06,1.81,17.5,69.43,74.39,AAA,12.25,22.75,7.6,2028-01-05,1.359,69.951,6305.65,0.75,-7.78,195.46
123268,本川转债,192.8,4.08,300964,本川智能,59.45,4.08,5.63,54.13,109.83,75.55,AA-,37.891,70.369,9.1,2032-04-16,5.641,4.69,37987.15,42.09,-8.32,268.35
113682,益丰转债,128.7,-0.15,603939,益丰药房,22.99,-3.04,2.3,31.44,73.12,76.0,AA,22.008,40.872,6.4,2030-03-04,3.521,17.968,4755.25,2.05,-3.38,204.7
127115,炬申转债,177.378,0.5,001202,炬申股份,13.83,0.73,2.62,13.76,100.51,76.48,AA-,9.632,17.888,23.5,2032-07-23,5.91,3.8,28435.2,42.21,-7.32,253.86
123271,通合转债,171.501,3.94,300491,通合科技,32.23,3.24,4.74,33.18,97.14,76.56,AA,23.226,43.134,10.3,2032-06-01,5.767,5.219,14340.12,16.35,-6.25,248.06
110102,江农转债,161.6,3.67,600389,江山股份,18.81,2.28,1.88,20.64,91.13,77.32,AA+,14.448,26.832,14.6,2032-07-13,5.882,11.85,23552.31,12.4,-6.03,238.92
110101,宝钛转债,157.008,1.14,600456,宝钛股份,27.38,2.16,1.81,30.98,88.38,77.65,AAA,21.686,40.274,26.8,2032-06-23,5.827,35.0,8329.41,1.52,-6.06,234.66
111025,圣泉转债,169.267,4.62,605589,圣泉集团,40.12,6.45,3.14,42.38,94.67,78.8,AA+,29.666,55.094,7.4,2032-06-24,5.83,25.0,40095.76,9.57,-6.98,248.07
123215,铭利转债,125.035,-0.3,301268,铭利达,13.41,-0.74,3.4,19.19,69.88,78.93,A+,13.433,24.947,17.6,2029-08-03,2.937,8.555,1770.94,1.65,-0.99,203.97
118037,上声转债,130.836,0.1,688533,上声电子,20.94,-0.76,1.9,28.64,73.12,78.95,A+,20.048,37.232,13.5,2029-07-06,2.86,4.679,547.55,0.9,-4.6,209.79
127083,山路转债,119.8,0.22,000498,山东路桥,4.94,-0.8,0.27,7.42,66.58,79.94,AAA,5.194,9.646,67.5,2029-03-24,2.575,48.359,1501.89,0.26,-2.87,199.74
111024,澳弘转债,148.417,1.85,605058,澳弘电子,27.6,2.41,2.14,33.54,82.29,80.36,AA-,23.478,43.602,14.7,2031-12-11,5.293,5.799,4326.33,5.03,-4.65,228.78
118072,鼎通转债,197.459,9.7,688668,鼎通科技,269.0,10.35,16.58,246.0,109.35,80.58,A+,172.2,319.8,2.5,2032-06-23,5.827,9.3,138561.17,77.95,-8.58,278.04
127038,国微转债,117.856,0.53,002049,紫光国微,63.25,2.7,3.72,97.01,65.2,80.76,AA+,67.907,126.113,2.8,2027-06-10,0.786,14.915,6752.24,3.84,-8.51,198.62
118065,艾为转债,141.259,2.35,688798,艾为电子,61.93,14.58,3.39,79.4,78.0,81.11,AA+,55.58,103.22,22.6,2032-01-22,5.408,19.01,38210.63,14.13,-4.18,222.37
113696,伯25转债,133.57,-0.04,603596,伯特利,25.9,0.94,2.82,35.16,73.66,81.33,AA,24.612,45.708,12.1,2031-07-01,4.847,28.017,6502.82,1.74,-3.36,214.9
118074,特宝转债,183.007,1.4,688278,特宝生物,59.05,-1.58,7.77,58.56,100.84,81.49,AA+,40.992,76.128,6.4,2032-07-27,5.921,15.33,42390.27,15.02,-8.1,264.5
123259,锦浪转02,154.85,-0.61,300763,锦浪科技,61.75,-2.29,2.69,72.41,85.28,81.58,AA,50.687,94.133,8.4,2031-10-17,5.143,16.763,13637.25,5.28,-5.8,236.43
111018,华康转债,125.785,0.01,605077,华康股份,11.02,0.09,1.05,15.97,69.0,82.29,AA-,11.179,20.761,39.5,2029-12-25,3.332,13.022,2478.07,1.51,-1.61,208.08
123279,天脉转债,182.0,4.96,301626,苏州天脉,266.67,5.05,19.1,267.33,99.75,82.45,AA,187.131,347.529,5.6,2032-08-02,5.937,7.86,48568.23,34.46,-7.72,264.45
118034,晶能转债,119.557,-0.37,688223,晶科能源,4.16,-5.45,1.66,6.35,65.51,82.5,AA+,4.445,7.62,19.5,2029-04-20,2.649,83.22,12804.8,1.29,-2.71,202.06
111004,明新转债,130.525,1.05,605068,明新旭腾,17.42,-0.34,1.67,24.37,71.48,82.6,AA-,17.059,31.681,23.8,2028-03-30,1.592,6.715,7750.57,8.91,-6.48,213.13
123276,久吾转02,167.939,1.38,300631,久吾高科,21.8,0.55,2.0,23.78,91.67,83.19,A+,16.646,30.914,11.3,2032-07-19,5.899,3.0,21451.25,42.68,-5.76,251.13
123168,惠云转债,129.869,-0.31,300891,惠云钛业,7.56,-0.4,2.34,10.74,70.39,84.5,AA-,7.518,13.962,19.4,2028-11-23,2.244,4.899,1708.48,2.69,-4.01,214.37
123165,回天转债,135.247,0.86,300041,回天新材,10.96,0.92,1.94,15.05,72.82,85.72,AA-,10.535,19.565,14.2,2028-10-27,2.17,8.496,1944.81,1.7,-6.03,220.97
123193,海能转债,128.394,0.27,300787,海能实业,10.01,-0.69,2.03,14.5,69.03,85.99,AA-,10.15,18.85,30.5,2029-04-13,2.63,5.997,2172.65,2.82,-3.05,214.38
123229,艾录转债,132.588,-0.16,301062,上海艾录,7.09,-0.56,2.26,9.95,71.26,86.07,A,6.965,12.935,9.1,2029-10-23,3.159,1.779,1055.21,4.47,-3.11,218.66
113647,禾丰转债,119.655,0.28,603609,禾丰股份,6.46,-0.15,0.88,10.09,64.02,86.89,AA,7.063,13.117,25.1,2028-04-22,1.655,14.669,3384.74,1.93,-3.02,206.55
118024,冠宇转债,125.641,0.39,688772,珠海冠宇,15.03,0.0,2.38,22.51,66.77,88.17,AA,15.757,27.012,18.1,2028-10-24,2.162,30.889,3492.45,0.9,-3.97,213.81
118070,南芯转债,162.07,5.09,688484,南芯科技,37.62,9.87,4.02,43.71,86.07,88.31,AA+,30.597,56.823,9.8,2032-06-17,5.811,15.869,68304.4,26.92,-6.17,250.38
113634,珀莱转债,125.76,-0.25,603605,珀莱雅,62.34,-1.45,3.68,94.27,66.13,90.17,AA,65.989,122.551,3.0,2027-12-08,1.282,7.507,3975.43,4.2,-5.68,215.93
113703,翔26转债,138.288,0.84,603112,华翔股份,15.89,1.21,1.87,21.94,72.43,90.94,AA-,15.358,28.522,15.3,2032-06-07,5.784,13.01,8181.34,4.57,-3.07,229.23
118052,浩瀚转债,137.833,1.23,688292,浩瀚深度,17.45,3.56,2.8,24.2,72.11,91.15,A+,16.94,31.46,12.8,2031-03-13,4.545,3.539,1721.38,3.54,-3.11,228.98
113627,太平转债,116.092,-0.05,603877,太平鸟,12.5,-1.03,1.32,20.61,60.65,91.41,AA,14.427,26.793,13.6,2027-07-15,0.882,7.997,1103.26,1.19,-5.97,207.5
113655,欧22转债,121.677,0.13,603833,欧派家居,32.58,-0.21,1.04,51.29,63.52,91.55,AA,35.903,66.677,10.1,2028-08-05,1.943,19.999,1524.98,0.63,-3.42,213.23
113708,曙26转债,153.001,1.03,603019,中科曙光,86.54,2.72,5.49,108.89,79.48,92.52,AAA,76.223,141.557,6.3,2032-07-14,5.885,80.0,49230.98,4.02,-5.76,245.52
113648,巨星转债,119.435,0.6,603477,巨星农牧,15.14,2.3,2.87,24.84,60.95,95.96,AA-,17.388,32.292,11.7,2028-04-25,1.663,8.997,1785.52,1.67,-3.71,215.4
118071,华峰转债,234.795,5.0,688200,华峰测控,400.0,4.87,19.17,335.79,119.12,97.1,AA,235.053,436.527,0.9,2032-06-22,5.825,7.49,76429.84,44.32,-11.83,331.9
113707,科博转债,173.592,0.36,603786,科博达,39.89,0.15,2.79,45.56,87.56,98.27,AA+,31.892,59.228,9.3,2032-07-02,5.852,14.91,6172.12,2.39,-7.37,271.86
113702,斯达转债,176.497,1.2,603290,斯达半导,93.25,2.43,3.24,104.79,88.99,98.34,AA+,73.353,136.227,6.7,2032-04-15,5.638,15.0,34745.9,13.19,-7.9,274.84
123275,肇民转债,143.83,1.01,301000,肇民科技,24.4,1.41,4.57,33.8,72.19,99.24,AA-,23.66,43.94,10.5,2032-07-08,5.869,5.9,5018.04,5.94,-3.97,243.07
113709,振26转债,176.366,4.2,603067,振华股份,35.67,2.56,6.99,40.33,88.45,99.41,AA,28.231,52.429,3.3,2032-07-29,5.926,8.78,36358.02,23.88,-7.23,275.78
123192,科思转债,126.42,-0.27,300856,科思股份,10.92,-2.67,1.84,17.32,63.05,100.51,AA-,12.124,22.516,14.3,2029-04-13,2.63,7.187,1585.44,1.75,-2.47,226.93
118069,爱科转债,162.961,0.35,688092,爱科科技,23.13,0.0,2.87,28.53,81.07,101.01,AA-,19.971,37.089,14.0,2032-06-10,5.792,2.67,3137.06,7.21,-5.56,263.97
113671,武进转债,129.632,0.26,603878,武进不锈,5.08,-0.78,1.12,7.88,64.47,101.08,AA,5.516,10.244,10.9,2029-07-10,2.871,3.093,2450.22,6.11,-4.65,230.71
127068,顺博转债,125.496,0.21,002996,顺博合金,6.24,-2.5,1.22,10.0,62.4,101.12,AA-,7.0,13.0,29.0,2028-08-12,1.962,8.3,1769.15,1.7,-6.56,226.62
123109,昌红转债,124.89,0.43,300151,昌红科技,16.53,3.51,5.48,26.64,62.05,101.27,AA-,18.648,34.632,7.5,2027-04-01,0.595,4.595,1526.47,2.66,-13.38,226.16
118063,金05转债,151.844,-2.24,688676,金盘科技,66.77,-7.71,5.8,88.6,75.36,101.49,AA+,62.02,115.18,5.4,2031-12-25,5.332,16.707,24931.44,9.83,-5.69,253.33
113679,芯能转债,126.565,-0.28,603105,芯能科技,7.88,-2.48,1.79,12.55,62.79,101.57,AA-,8.785,16.315,22.3,2029-10-26,3.167,8.799,3376.61,3.03,-1.84,228.14
123263,鼎捷转债,145.2,1.4,300378,鼎捷数智,31.21,3.41,3.6,43.42,71.88,102.01,AA,30.394,56.446,9.8,2031-12-15,5.304,8.275,9573.04,7.97,-4.59,247.21
113656,嘉诚转债,122.722,0.02,603535,嘉诚国际,6.26,-0.95,1.23,10.33,60.6,102.51,A+,7.231,13.429,25.0,2028-09-01,2.016,7.998,920.65,0.94,-1.76,225.23
123264,双乐转债,124.25,-0.31,301036,双乐股份,22.23,0.36,1.32,36.4,61.07,103.45,AA-,25.48,47.32,51.6,2031-12-26,5.334,8.0,2744.02,2.75,-1.67,227.7
123266,博士转债,140.81,0.5,300622,博士眼镜,14.82,-0.07,4.99,21.54,68.8,104.66,AA,15.078,28.002,11.5,2032-03-17,5.559,3.75,1729.95,3.28,-3.54,245.47
113701,祥和转债,148.189,2.15,603500,祥和实业,9.68,2.98,2.92,13.37,72.4,104.68,A+,9.359,17.381,12.4,2032-03-02,5.518,4.0,9682.04,16.29,-3.97,252.87
113625,江山转债,116.761,-0.12,603208,江山欧派,11.31,-0.44,2.01,19.84,57.01,104.82,A,13.888,25.792,29.3,2027-06-11,0.789,5.825,1223.51,1.8,1.35,221.58
118073,赛斯转债,174.92,0.53,688480,赛恩斯,75.2,1.4,5.84,88.16,85.3,105.07,AA,61.712,114.608,7.7,2032-07-16,5.89,5.519,22939.67,23.34,-7.15,279.99
123274,维科转债,144.7,0.72,301499,维科精密,25.08,1.33,2.65,35.62,70.41,105.51,A+,24.934,46.306,18.2,2032-06-25,5.833,6.3,2832.33,3.11,-3.5,250.21
113616,韦尔转债,109.662,0.04,603501,豪威集团,84.54,0.64,3.25,159.02,53.16,106.27,AA+,111.314,206.726,2.4,2026-12-28,0.337,24.324,2813.33,1.05,0.92,215.93
123262,神宇转债,133.92,0.33,300563,神宇股份,25.06,2.08,3.93,38.62,64.89,106.38,AA-,27.034,50.206,15.3,2031-12-11,5.293,4.999,3304.94,4.93,-3.09,240.3
118067,上26转债,134.629,0.48,688533,上声电子,20.94,-0.76,1.9,32.25,64.93,107.34,A+,22.575,41.925,9.4,2032-03-17,5.559,3.25,1236.17,2.83,-2.39,241.97
127085,韵达转债,121.902,-0.17,002120,韵达股份,6.69,0.15,0.9,11.53,58.02,110.09,AA+,8.071,14.989,13.0,2029-04-11,2.625,24.499,1387.82,0.46,-3.47,231.99
123196,正元转02,127.4,-0.38,300645,正元智慧,13.26,0.08,1.7,21.91,60.52,110.51,A+,15.337,28.483,19.0,2029-04-18,2.644,3.501,1707.68,3.82,-2.81,237.91
123113,仙乐转债,115.433,-0.39,300791,仙乐健康,17.37,0.06,1.81,31.69,54.81,110.6,AA-,22.183,41.197,22.9,2027-04-19,0.644,10.248,1587.91,1.34,-3.27,226.03
118076,先锋转债,177.265,12.69,688605,先锋精科,72.65,3.7,8.81,86.4,84.09,110.81,AA,60.48,112.32,9.5,2032-08-05,5.945,7.5,310010.46,239.33,-7.29,288.08
123138,丝路转债,128.784,-0.06,300556,丝路视觉,16.19,-0.31,4.63,26.53,61.03,111.03,A-,18.571,34.489,13.6,2028-03-02,1.515,2.393,770.11,2.5,-5.96,239.81
113666,爱玛转债,122.73,-0.2,603529,爱玛科技,21.48,-2.14,1.83,37.06,57.96,111.75,AA,25.942,48.178,10.9,2029-02-23,2.496,19.994,1734.73,0.71,-3.21,234.48
113700,海天转债,131.613,-0.83,603759,海天股份,7.7,-3.75,1.21,12.41,62.05,112.12,AA,8.687,16.133,22.5,2032-02-05,5.447,8.01,2540.32,2.4,-2.71,243.73
123265,耐普转02,138.7,0.58,300818,耐普矿机,19.14,-0.21,2.24,29.5,64.88,113.77,A+,20.65,38.35,16.5,2032-01-16,5.392,4.499,1751.59,2.81,-2.86,252.47
113693,志邦转债,124.14,-0.24,603801,志邦家居,6.4,-2.14,0.87,11.13,57.5,115.89,AA,7.791,14.469,24.1,2031-03-18,4.559,6.7,3197.27,3.84,-1.83,240.03
118075,奥普转债,199.259,15.53,688686,奥普特,137.05,4.19,5.25,150.03,91.35,118.13,AA,105.021,195.039,7.6,2032-07-28,5.923,12.7,129328.68,54.99,-9.15,317.39
113638,台21转债,127.873,1.17,603055,台华新材,9.3,0.32,1.52,16.01,58.09,120.13,AA,11.207,20.813,7.3,2027-12-29,1.34,5.997,5590.41,7.34,-8.44,248.0
